Method,Portfolio,Date,n_firms,raw_weight_sum,capped_weight_sum,max_raw_weight,max_capped_weight,n_names_capped
Method2_PostMean,Q1,2011-06-30,62,1.0000000000000002,1.0,0.5783839086515103,0.05000000000000001,3
Method2_PostMean,Q2,2011-06-30,62,1.0,1.0,0.21971345976630297,0.05,5
Method2_PostMean,Q3,2011-06-30,64,1.0,1.0000000000000002,0.28010134380240564,0.05,4
Method2_PostMean,Q4,2011-06-30,60,0.9999999999999999,1.0,0.16816651203156976,0.05,5
Method2_PostMean,Q5,2011-06-30,63,1.0,1.0000000000000002,0.16896910539969004,0.05000000000000001,7
Method3_ProbQ5,Q1,2011-06-30,61,1.0000000000000002,1.0000000000000002,0.32087453488559825,0.05000000000000001,6
Method3_ProbQ5,Q2,2011-06-30,61,1.0000000000000002,0.9999999999999999,0.1522277975599178,0.04999999999999999,4
Method3_ProbQ5,Q3,2011-06-30,63,0.9999999999999999,1.0,0.28105928984684014,0.05000000000000001,7
Method3_ProbQ5,Q4,2011-06-30,64,1.0,1.0,0.2201177995554604,0.05,4
Method3_ProbQ5,Q5,2011-06-30,62,0.9999999999999999,1.0,0.17079776220928602,0.05000000000000001,7
Method1_Raw,Q1,2011-07-31,63,0.9999999999999999,0.9999999999999999,0.6005255378938248,0.05,3
Method1_Raw,Q2,2011-07-31,61,1.0,1.0,0.21615749162517647,0.05,5
Method1_Raw,Q3,2011-07-31,63,1.0,0.9999999999999999,0.2821797307328393,0.05,3
Method1_Raw,Q4,2011-07-31,62,1.0000000000000002,0.9999999999999999,0.1724820334448816,0.04999999999999999,5
Method1_Raw,Q5,2011-07-31,62,1.0,0.9999999999999997,0.16967584552880735,0.04999999999999999,7
Method2_PostMean,Q1,2011-07-31,62,0.9999999999999999,1.0,0.5879529175046435,0.05000000000000001,3
Method2_PostMean,Q2,2011-07-31,62,1.0,1.0,0.222021647249254,0.04999999999999999,5
Method2_PostMean,Q3,2011-07-31,64,0.9999999999999999,1.0,0.2801500909490468,0.05000000000000001,3
Method2_PostMean,Q4,2011-07-31,60,1.0,1.0,0.1756621238533361,0.05,5
Method2_PostMean,Q5,2011-07-31,63,1.0000000000000002,0.9999999999999999,0.16828594148358517,0.05,7
Method3_ProbQ5,Q1,2011-07-31,60,1.0,1.0,0.32566650833806127,0.05,6
Method3_ProbQ5,Q2,2011-07-31,62,1.0,1.0000000000000002,0.16378363667484644,0.05000000000000002,4
Method3_ProbQ5,Q3,2011-07-31,63,1.0000000000000002,0.9999999999999998,0.28184903624558744,0.04999999999999999,5
Method3_ProbQ5,Q4,2011-07-31,64,1.0,0.9999999999999999,0.23167999691276334,0.04999999999999999,4
Method3_ProbQ5,Q5,2011-07-31,62,1.0000000000000002,0.9999999999999999,0.17000019253229137,0.05,7
Method1_Raw,Q1,2011-08-31,63,1.0000000000000002,0.9999999999999999,0.6081937771286186,0.05,3
Method1_Raw,Q2,2011-08-31,61,0.9999999999999999,1.0,0.2103536155943274,0.05,4
Method1_Raw,Q3,2011-08-31,63,1.0000000000000002,0.9999999999999999,0.29681304770538086,0.05,3
Method1_Raw,Q4,2011-08-31,62,0.9999999999999999,1.0,0.16340163745099506,0.05,5
Method1_Raw,Q5,2011-08-31,62,1.0000000000000002,1.0,0.1722810991389752,0.05000000000000001,6
Method2_PostMean,Q1,2011-08-31,62,0.9999999999999999,0.9999999999999998,0.5948551931374435,0.04999999999999999,3
Method2_PostMean,Q2,2011-08-31,62,0.9999999999999999,1.0,0.21605426019316087,0.05,4
Method2_PostMean,Q3,2011-08-31,64,1.0,1.0,0.29887523639618,0.05000000000000001,3
Method2_PostMean,Q4,2011-08-31,60,0.9999999999999999,0.9999999999999998,0.1653150278302802,0.04999999999999999,5
Method2_PostMean,Q5,2011-08-31,63,1.0,1.0,0.1709737332242578,0.05000000000000001,6
Method3_ProbQ5,Q1,2011-08-31,60,1.0,1.0,0.3127104820108379,0.05,5
Method3_ProbQ5,Q2,2011-08-31,62,1.0,0.9999999999999998,0.17002326298288398,0.04999999999999999,4
Method3_ProbQ5,Q3,2011-08-31,63,0.9999999999999999,1.0,0.3064453597985044,0.04999999999999999,5
Method3_ProbQ5,Q4,2011-08-31,64,1.0,1.0,0.22454899790802202,0.05,4
Method3_ProbQ5,Q5,2011-08-31,62,0.9999999999999999,1.0,0.17259859728101992,0.05000000000000002,6
Method1_Raw,Q1,2011-09-30,63,0.9999999999999998,0.9999999999999999,0.6265217152937589,0.05,3
Method1_Raw,Q2,2011-09-30,61,1.0000000000000002,0.9999999999999999,0.2054996686264788,0.04999999999999999,4
Method1_Raw,Q3,2011-09-30,63,1.0000000000000002,1.0000000000000002,0.2984431259416164,0.05000000000000002,3
Method1_Raw,Q4,2011-09-30,62,0.9999999999999999,1.0,0.1606414983865369,0.05,5
Method1_Raw,Q5,2011-09-30,62,1.0000000000000002,1.0,0.17977647802239985,0.05,7
Method2_PostMean,Q1,2011-09-30,62,0.9999999999999999,0.9999999999999998,0.6156372663974836,0.04999999999999999,3
Method2_PostMean,Q2,2011-09-30,62,1.0,1.0,0.20967247234777647,0.05,4
Method2_PostMean,Q3,2011-09-30,64,1.0,1.0000000000000002,0.3001949663486302,0.05000000000000002,2
Method2_PostMean,Q4,2011-09-30,60,1.0,1.0,0.16251732612220626,0.05,5
Method2_PostMean,Q5,2011-09-30,63,1.0,1.0,0.17848815478324453,0.05,7
Method3_ProbQ5,Q1,2011-09-30,60,0.9999999999999999,0.9999999999999998,0.3098961587623897,0.04999999999999999,5
Method3_ProbQ5,Q2,2011-09-30,62,1.0,1.0,0.1696648315297044,0.05,4
Method3_ProbQ5,Q3,2011-09-30,63,1.0,0.9999999999999999,0.31841290880023726,0.04999999999999999,5
Method3_ProbQ5,Q4,2011-09-30,64,1.0,1.0,0.22108588349218528,0.05,4
Method3_ProbQ5,Q5,2011-09-30,62,1.0,1.0,0.18006787482726183,0.05000000000000001,7
Method1_Raw,Q1,2011-10-31,63,1.0,0.9999999999999999,0.6308142801026719,0.05,3
Method1_Raw,Q2,2011-10-31,61,1.0,1.0,0.1857765185369246,0.05,3
Method1_Raw,Q3,2011-10-31,63,0.9999999999999999,1.0000000000000002,0.3126821570783782,0.05000000000000002,3
Method1_Raw,Q4,2011-10-31,62,0.9999999999999997,1.0,0.1595467929132944,0.05,5
Method1_Raw,Q5,2011-10-31,62,0.9999999999999997,1.0,0.1822945090136361,0.05000000000000001,7
Method2_PostMean,Q1,2011-10-31,62,1.0000000000000002,0.9999999999999999,0.6188536077615786,0.04999999999999999,3
Method2_PostMean,Q2,2011-10-31,62,1.0,0.9999999999999999,0.18973915352426124,0.05,3
Method2_PostMean,Q3,2011-10-31,64,1.0,1.0,0.3153106990579764,0.05,2
Method2_PostMean,Q4,2011-10-31,60,1.0,1.0,0.16197131427674477,0.05,5
Method2_PostMean,Q5,2011-10-31,63,1.0,0.9999999999999998,0.18058395417840264,0.04999999999999999,7
Method3_ProbQ5,Q1,2011-10-31,60,1.0,1.0000000000000002,0.2899473111223933,0.05,5
Method3_ProbQ5,Q2,2011-10-31,62,1.0,1.0,0.18831936379667766,0.05,5
Method3_ProbQ5,Q3,2011-10-31,63,1.0000000000000002,0.9999999999999999,0.34701186474731327,0.04999999999999999,5
Method3_ProbQ5,Q4,2011-10-31,64,1.0,0.9999999999999999,0.22163987744672395,0.04999999999999999,5
Method3_ProbQ5,Q5,2011-10-31,62,1.0,0.9999999999999998,0.18252778450075322,0.04999999999999999,7
Method1_Raw,Q1,2011-11-30,63,1.0,0.9999999999999999,0.6233785605930801,0.05,3
Method1_Raw,Q2,2011-11-30,62,0.9999999999999999,1.0,0.18101664655434144,0.04999999999999999,5
Method1_Raw,Q3,2011-11-30,63,1.0000000000000002,0.9999999999999999,0.2971941539306224,0.05,3
Method1_Raw,Q4,2011-11-30,62,0.9999999999999999,1.0,0.15431170534484245,0.05,5
Method1_Raw,Q5,2011-11-30,62,0.9999999999999998,1.0,0.18862052164124027,0.05000000000000001,7
Method2_PostMean,Q1,2011-11-30,62,0.9999999999999999,1.0000000000000002,0.6121057895792105,0.05000000000000001,3
Method2_PostMean,Q2,2011-11-30,63,0.9999999999999999,1.0000000000000002,0.1845549036447743,0.05000000000000002,5
Method2_PostMean,Q3,2011-11-30,64,0.9999999999999999,1.0,0.2992238423077647,0.05,2
Method2_PostMean,Q4,2011-11-30,60,1.0000000000000002,0.9999999999999999,0.1565547753951325,0.04999999999999999,5
Method2_PostMean,Q5,2011-11-30,63,0.9999999999999998,1.0,0.1870186106367344,0.05,7
Method3_ProbQ5,Q1,2011-11-30,61,1.0,0.9999999999999999,0.2860598772937028,0.04999999999999999,5
Method3_ProbQ5,Q2,2011-11-30,62,1.0,0.9999999999999999,0.18760528557300193,0.04999999999999999,4
Method3_ProbQ5,Q3,2011-11-30,63,0.9999999999999999,1.0,0.3279723115442558,0.05,5
Method3_ProbQ5,Q4,2011-11-30,64,1.0000000000000002,1.0,0.21356179510907014,0.05,5
Method3_ProbQ5,Q5,2011-11-30,62,0.9999999999999999,0.9999999999999999,0.18885832151088536,0.05,7
Method1_Raw,Q1,2011-12-31,63,0.9999999999999997,0.9999999999999999,0.6270884092320704,0.05,3
Method1_Raw,Q2,2011-12-31,62,1.0,1.0000000000000002,0.18721847410143766,0.05,5
Method1_Raw,Q3,2011-12-31,63,1.0000000000000002,1.0,0.3030572167220401,0.05000000000000001,3
Method1_Raw,Q4,2011-12-31,62,1.0,1.0,0.16287810691558674,0.05,5
Method1_Raw,Q5,2011-12-31,62,1.0,0.9999999999999999,0.19501945187210445,0.05,7
Method2_PostMean,Q1,2011-12-31,62,0.9999999999999998,1.0,0.6159437027360868,0.05,3
Method2_PostMean,Q2,2011-12-31,63,1.0000000000000002,1.0,0.19106308663298205,0.05000000000000001,5
Method2_PostMean,Q3,2011-12-31,64,0.9999999999999999,1.0000000000000002,0.3045299087326441,0.05,2
Method2_PostMean,Q4,2011-12-31,60,1.0000000000000002,1.0,0.16561390840010742,0.05,5
Method2_PostMean,Q5,2011-12-31,63,0.9999999999999998,1.0,0.19324399282653607,0.05000000000000001,7
Method3_ProbQ5,Q1,2011-12-31,61,1.0,1.0,0.2910105519166469,0.05,5
Method3_ProbQ5,Q2,2011-12-31,62,1.0,1.0,0.17638102115771692,0.05,5
Method3_ProbQ5,Q3,2011-12-31,63,1.0000000000000002,0.9999999999999999,0.3368422419444659,0.04999999999999999,5
Method3_ProbQ5,Q4,2011-12-31,64,1.0,1.0,0.22430353376127715,0.05,5
Method3_ProbQ5,Q5,2011-12-31,62,1.0,0.9999999999999999,0.19526553103412694,0.05,7
Method1_Raw,Q1,2012-01-31,64,0.9999999999999999,1.0,0.4201009082979167,0.05,4
Method1_Raw,Q2,2012-01-31,65,0.9999999999999999,0.9999999999999999,0.25841613851817075,0.05,6
Method1_Raw,Q3,2012-01-31,67,0.9999999999999999,1.0,0.2783233355200491,0.05,3
Method1_Raw,Q4,2012-01-31,64,0.9999999999999999,1.0,0.1999399402044576,0.05,6
Method1_Raw,Q5,2012-01-31,66,0.9999999999999999,1.0,0.17675851954802874,0.05,8
Method2_PostMean,Q1,2012-01-31,64,1.0,0.9999999999999999,0.4181513544882263,0.04999999999999999,4
Method2_PostMean,Q2,2012-01-31,65,1.0,0.9999999999999998,0.26204927804523487,0.04999999999999999,6
Method2_PostMean,Q3,2012-01-31,67,0.9999999999999998,1.0,0.15147568921608526,0.05000000000000001,3
Method2_PostMean,Q4,2012-01-31,64,1.0,1.0,0.16976989750105823,0.05,5
Method2_PostMean,Q5,2012-01-31,66,1.0,1.0,0.17476439198122476,0.05,7
Method3_ProbQ5,Q1,2012-01-31,66,1.0,0.9999999999999999,0.23632357695552655,0.05,6
Method3_ProbQ5,Q2,2012-01-31,62,0.9999999999999999,1.0,0.19496215348373552,0.05,5
Method3_ProbQ5,Q3,2012-01-31,66,1.0,1.0,0.23913397952333273,0.05000000000000001,6
Method3_ProbQ5,Q4,2012-01-31,66,0.9999999999999999,1.0,0.2456697090953834,0.05,5
Method3_ProbQ5,Q5,2012-01-31,66,0.9999999999999999,1.0,0.17491285173628493,0.05,7
Method1_Raw,Q1,2012-02-29,64,0.9999999999999998,1.0,0.4308928006672646,0.05,4
Method1_Raw,Q2,2012-02-29,65,1.0,1.0000000000000002,0.24143252318644978,0.05000000000000002,6
Method1_Raw,Q3,2012-02-29,67,1.0000000000000002,0.9999999999999999,0.26374944973106557,0.04999999999999999,4
Method1_Raw,Q4,2012-02-29,64,1.0,1.0000000000000002,0.18696259006331906,0.05000000000000002,6
Method1_Raw,Q5,2012-02-29,66,1.0,1.0,0.16597986110338278,0.05,8
Method2_PostMean,Q1,2012-02-29,64,0.9999999999999999,1.0,0.42866021372712504,0.05,4
Method2_PostMean,Q2,2012-02-29,65,0.9999999999999999,1.0000000000000002,0.24503890699096645,0.05000000000000001,6
Method2_PostMean,Q3,2012-02-29,67,1.0000000000000002,1.0,0.14545272687170463,0.05000000000000001,3
Method2_PostMean,Q4,2012-02-29,64,0.9999999999999998,0.9999999999999999,0.1614614929346011,0.04999999999999999,5
Method2_PostMean,Q5,2012-02-29,66,1.0,1.0,0.16385024643661902,0.05,8
Method3_ProbQ5,Q1,2012-02-29,66,1.0000000000000002,0.9999999999999999,0.24885588964182093,0.05,6
Method3_ProbQ5,Q2,2012-02-29,62,1.0000000000000002,1.0,0.18670727729230652,0.05,6
Method3_ProbQ5,Q3,2012-02-29,66,0.9999999999999999,1.0,0.223472546712922,0.05,6
Method3_ProbQ5,Q4,2012-02-29,66,1.0,1.0,0.23206782257797465,0.05,5
Method3_ProbQ5,Q5,2012-02-29,66,1.0000000000000002,1.0,0.16395011556659708,0.05,8
Method1_Raw,Q1,2012-03-31,64,1.0,1.0,0.40598671756137816,0.05,4
Method1_Raw,Q2,2012-03-31,65,0.9999999999999999,1.0000000000000002,0.24254321611093446,0.05000000000000001,6
Method1_Raw,Q3,2012-03-31,67,1.0000000000000002,0.9999999999999999,0.2745742684632342,0.04999999999999999,4
Method1_Raw,Q4,2012-03-31,64,0.9999999999999999,1.0,0.17912942942349108,0.05000000000000001,7
Method1_Raw,Q5,2012-03-31,66,1.0,1.0,0.17395695867143826,0.05,8
Method2_PostMean,Q1,2012-03-31,64,1.0,1.0000000000000002,0.4036662643556905,0.05,4
Method2_PostMean,Q2,2012-03-31,65,1.0,1.0,0.24605628774029037,0.05,6
Method2_PostMean,Q3,2012-03-31,67,1.0000000000000002,0.9999999999999998,0.1422463928823446,0.04999999999999999,4
Method2_PostMean,Q4,2012-03-31,64,1.0,1.0000000000000002,0.1653711412940164,0.05000000000000002,5
Method2_PostMean,Q5,2012-03-31,66,1.0,1.0,0.1718238760040008,0.05,8
Method3_ProbQ5,Q1,2012-03-31,66,0.9999999999999999,1.0,0.22898244591163236,0.05,6
Method3_ProbQ5,Q2,2012-03-31,62,1.0000000000000002,1.0,0.18076871765779978,0.05,6
Method3_ProbQ5,Q3,2012-03-31,66,1.0,0.9999999999999998,0.23136483192440999,0.04999999999999999,6
Method3_ProbQ5,Q4,2012-03-31,66,1.0,1.0,0.2228992769025013,0.05000000000000001,6
Method3_ProbQ5,Q5,2012-03-31,66,0.9999999999999999,1.0,0.17190897582159,0.05,8
Method1_Raw,Q1,2012-04-30,64,0.9999999999999999,1.0,0.39921563306351626,0.05,4
Method1_Raw,Q2,2012-04-30,65,0.9999999999999998,1.0,0.23979699934098092,0.05,6
Method1_Raw,Q3,2012-04-30,67,1.0,0.9999999999999999,0.2771702781255466,0.04999999999999999,3
Method1_Raw,Q4,2012-04-30,64,1.0,1.0,0.18522248710955355,0.05000000000000001,7
Method1_Raw,Q5,2012-04-30,66,0.9999999999999999,1.0,0.1687390922003417,0.05,8
Method2_PostMean,Q1,2012-04-30,64,1.0,1.0,0.3966896377477081,0.05,4
Method2_PostMean,Q2,2012-04-30,65,1.0,0.9999999999999999,0.24348552937845486,0.05,6
Method2_PostMean,Q3,2012-04-30,67,1.0,0.9999999999999999,0.1398444331729828,0.04999999999999999,4
Method2_PostMean,Q4,2012-04-30,64,1.0,1.0,0.16209694383196943,0.05,5
Method2_PostMean,Q5,2012-04-30,66,0.9999999999999999,1.0,0.16668463887911997,0.05000000000000001,8
Method3_ProbQ5,Q1,2012-04-30,66,1.0,0.9999999999999998,0.22940311881760406,0.04999999999999999,6
Method3_ProbQ5,Q2,2012-04-30,62,1.0000000000000002,0.9999999999999999,0.17726354499764538,0.04999999999999999,6
Method3_ProbQ5,Q3,2012-04-30,66,0.9999999999999999,0.9999999999999999,0.23323421401833835,0.05,6
Method3_ProbQ5,Q4,2012-04-30,66,1.0,1.0,0.23141786545706503,0.05,5
Method3_ProbQ5,Q5,2012-04-30,66,0.9999999999999999,1.0,0.16672097573535485,0.05,8
Method1_Raw,Q1,2012-05-31,64,1.0,1.0,0.3801289044631192,0.05,4
Method1_Raw,Q2,2012-05-31,65,1.0,1.0,0.23975874882026937,0.05,6
Method1_Raw,Q3,2012-05-31,67,1.0,0.9999999999999999,0.25508599149837596,0.04999999999999999,3
Method1_Raw,Q4,2012-05-31,65,1.0000000000000002,1.0,0.13382215595261346,0.05,7
Method1_Raw,Q5,2012-05-31,66,1.0000000000000002,1.0,0.16755713973467484,0.05,8
Method2_PostMean,Q1,2012-05-31,64,1.0,1.0,0.3771972930690327,0.05,4
Method2_PostMean,Q2,2012-05-31,65,0.9999999999999999,1.0000000000000002,0.24384323604907782,0.05000000000000001,6
Method2_PostMean,Q3,2012-05-31,67,1.0,1.0,0.13549482741734115,0.05,4
Method2_PostMean,Q4,2012-05-31,65,1.0,1.0000000000000002,0.15771203574744372,0.05000000000000002,6
Method2_PostMean,Q5,2012-05-31,66,1.0000000000000002,1.0,0.16563901238911855,0.05000000000000001,8
Method3_ProbQ5,Q1,2012-05-31,66,1.0000000000000002,1.0,0.2154247509662781,0.05,6
Method3_ProbQ5,Q2,2012-05-31,62,0.9999999999999998,1.0000000000000002,0.1692370519850412,0.05,4
Method3_ProbQ5,Q3,2012-05-31,67,1.0,0.9999999999999999,0.22021166214185178,0.05,6
Method3_ProbQ5,Q4,2012-05-31,66,0.9999999999999999,1.0,0.16758088448078667,0.05,6
Method3_ProbQ5,Q5,2012-05-31,66,1.0000000000000002,1.0,0.1656746015415559,0.05000000000000001,8
Method1_Raw,Q1,2012-06-30,64,1.0,0.9999999999999999,0.3895260488703357,0.04999999999999999,4
Method1_Raw,Q2,2012-06-30,65,1.0,1.0,0.2507044534125629,0.05,6
Method1_Raw,Q3,2012-06-30,67,1.0,0.9999999999999999,0.2499244450040581,0.05,3
Method1_Raw,Q4,2012-06-30,65,0.9999999999999999,1.0000000000000002,0.12100027325128107,0.05000000000000001,7
Method1_Raw,Q5,2012-06-30,66,1.0,1.0,0.1643271398326873,0.05,8
Method2_PostMean,Q1,2012-06-30,64,1.0,1.0,0.38709054576698526,0.05,4
Method2_PostMean,Q2,2012-06-30,65,0.9999999999999999,1.0,0.25468802836877713,0.05,6
Method2_PostMean,Q3,2012-06-30,67,0.9999999999999999,0.9999999999999998,0.1315109366198922,0.04999999999999999,5
Method2_PostMean,Q4,2012-06-30,65,1.0,1.0,0.16327174275370201,0.05,6
Method2_PostMean,Q5,2012-06-30,66,1.0000000000000002,0.9999999999999999,0.1625705566862888,0.05,8
Method3_ProbQ5,Q1,2012-06-30,66,1.0,1.0,0.21642264577378137,0.05,6
Method3_ProbQ5,Q2,2012-06-30,62,1.0,0.9999999999999999,0.16367144378654438,0.05,5
Method3_ProbQ5,Q3,2012-06-30,67,1.0000000000000002,0.9999999999999999,0.21602475918747185,0.05,6
Method3_ProbQ5,Q4,2012-06-30,66,1.0,1.0,0.15141716022825208,0.05,7
Method3_ProbQ5,Q5,2012-06-30,66,1.0000000000000002,1.0,0.16260059273089844,0.05,8
Method1_Raw,Q1,2012-07-31,64,1.0000000000000002,1.0,0.3822387385400086,0.05,4
Method1_Raw,Q2,2012-07-31,65,0.9999999999999999,1.0000000000000002,0.24864105853103555,0.05000000000000001,6
Method1_Raw,Q3,2012-07-31,67,1.0,1.0000000000000002,0.2446301964714681,0.05000000000000002,3
Method1_Raw,Q4,2012-07-31,65,1.0,1.0,0.11830353295541332,0.05,7
Method1_Raw,Q5,2012-07-31,65,0.9999999999999999,1.0,0.16072957815708558,0.05,8
Method2_PostMean,Q1,2012-07-31,64,0.9999999999999999,1.0,0.38024868586396765,0.05,4
Method2_PostMean,Q2,2012-07-31,65,0.9999999999999999,1.0,0.25242514051576276,0.05,6
Method2_PostMean,Q3,2012-07-31,67,1.0,0.9999999999999999,0.13045262287896167,0.04999999999999999,4
Method2_PostMean,Q4,2012-07-31,65,1.0,1.0,0.16745278208135433,0.05,6
Method2_PostMean,Q5,2012-07-31,65,0.9999999999999999,1.0,0.1589264365786358,0.05,8
Method3_ProbQ5,Q1,2012-07-31,66,0.9999999999999999,1.0,0.21333649077268807,0.05,6
Method3_ProbQ5,Q2,2012-07-31,62,1.0000000000000002,0.9999999999999999,0.18011705767115563,0.05,4
Method3_ProbQ5,Q3,2012-07-31,67,1.0,1.0,0.21188970562582432,0.05000000000000001,6
Method3_ProbQ5,Q4,2012-07-31,66,1.0,1.0,0.11631971786653893,0.05,7
Method3_ProbQ5,Q5,2012-07-31,65,0.9999999999999999,1.0,0.1590073236778575,0.05,8
Method1_Raw,Q1,2012-08-31,65,1.0,0.9999999999999999,0.3925503921549682,0.04999999999999999,4
Method1_Raw,Q2,2012-08-31,65,1.0,1.0000000000000002,0.2549948743760187,0.05000000000000001,6
Method1_Raw,Q3,2012-08-31,67,0.9999999999999999,1.0000000000000002,0.21763789070650563,0.05000000000000001,3
Method1_Raw,Q4,2012-08-31,64,1.0,1.0,0.12386351358445194,0.05000000000000001,7
Method1_Raw,Q5,2012-08-31,65,0.9999999999999999,1.0,0.15490169348379831,0.05,8
Method2_PostMean,Q1,2012-08-31,65,1.0,1.0,0.3906100426885304,0.05,4
Method2_PostMean,Q2,2012-08-31,65,1.0000000000000002,0.9999999999999999,0.2589276962118224,0.05,6
Method2_PostMean,Q3,2012-08-31,67,0.9999999999999998,0.9999999999999998,0.14254312129524124,0.04999999999999999,4
Method2_PostMean,Q4,2012-08-31,64,1.0,0.9999999999999999,0.14489141106893533,0.05,6
Method2_PostMean,Q5,2012-08-31,65,1.0,1.0,0.15330254082799588,0.05,8
Method3_ProbQ5,Q1,2012-08-31,66,1.0,1.0,0.22049753121417126,0.05,6
Method3_ProbQ5,Q2,2012-08-31,63,1.0,1.0,0.176068325482333,0.05,5
Method3_ProbQ5,Q3,2012-08-31,66,0.9999999999999999,1.0,0.18993602796242162,0.05000000000000001,6
Method3_ProbQ5,Q4,2012-08-31,66,0.9999999999999999,0.9999999999999998,0.13010913272862046,0.04999999999999999,7
Method3_ProbQ5,Q5,2012-08-31,65,1.0,1.0,0.1533779821020837,0.05,8
Method1_Raw,Q1,2012-09-30,65,1.0000000000000002,1.0,0.37578344317628337,0.05,4
Method1_Raw,Q2,2012-09-30,65,0.9999999999999999,1.0,0.2549435703348921,0.05,5
Method1_Raw,Q3,2012-09-30,67,0.9999999999999999,1.0,0.22894498568994123,0.05,3
Method1_Raw,Q4,2012-09-30,64,0.9999999999999999,1.0,0.11853460544709699,0.05000000000000001,8
Method1_Raw,Q5,2012-09-30,66,1.0,0.9999999999999999,0.1645319209195884,0.04999999999999999,8
Method2_PostMean,Q1,2012-09-30,65,1.0000000000000002,0.9999999999999998,0.3739801962502703,0.04999999999999999,4
Method2_PostMean,Q2,2012-09-30,65,1.0,1.0,0.25866989128696727,0.05000000000000001,6
Method2_PostMean,Q3,2012-09-30,67,0.9999999999999998,1.0,0.146188364073473,0.05,6
Method2_PostMean,Q4,2012-09-30,64,1.0,1.0000000000000002,0.15128987503470137,0.05,5
Method2_PostMean,Q5,2012-09-30,66,1.0000000000000002,1.0,0.16281081958061822,0.05000000000000001,8
Method3_ProbQ5,Q1,2012-09-30,66,1.0,1.0,0.21102650631472938,0.05,6
Method3_ProbQ5,Q2,2012-09-30,63,1.0000000000000002,1.0,0.17315225425289155,0.05,5
Method3_ProbQ5,Q3,2012-09-30,66,0.9999999999999999,1.0,0.20024498225763576,0.05,6
Method3_ProbQ5,Q4,2012-09-30,66,1.0,1.0,0.14498711478852477,0.05,6
Method3_ProbQ5,Q5,2012-09-30,66,1.0,1.0,0.16286269687078006,0.05,8
Method1_Raw,Q1,2012-10-31,65,0.9999999999999999,1.0,0.38193995326950614,0.05,4
Method1_Raw,Q2,2012-10-31,65,1.0,1.0,0.2551755979301745,0.05,5
Method1_Raw,Q3,2012-10-31,67,1.0,1.0000000000000002,0.22077960629942614,0.05000000000000001,3
Method1_Raw,Q4,2012-10-31,65,1.0,1.0,0.12129603017739811,0.05,8
Method1_Raw,Q5,2012-10-31,66,1.0,1.0,0.1620036518445942,0.05000000000000001,8
Method2_PostMean,Q1,2012-10-31,65,0.9999999999999999,1.0,0.38011057468727094,0.05,4
Method2_PostMean,Q2,2012-10-31,65,1.0,1.0,0.25904008424588393,0.05,5
Method2_PostMean,Q3,2012-10-31,67,1.0,1.0,0.14224070382577575,0.05,6
Method2_PostMean,Q4,2012-10-31,65,1.0,1.0000000000000002,0.14597784876291847,0.05000000000000001,5
Method2_PostMean,Q5,2012-10-31,66,1.0,1.0,0.16033945956698673,0.05,8
Method3_ProbQ5,Q1,2012-10-31,66,1.0,1.0,0.21664251056506711,0.05,6
Method3_ProbQ5,Q2,2012-10-31,63,1.0,1.0,0.17305481592670666,0.05,5
Method3_ProbQ5,Q3,2012-10-31,67,1.0,1.0,0.19324726515791904,0.05,6
Method3_ProbQ5,Q4,2012-10-31,66,1.0,1.0,0.12661354988551704,0.05,6
Method3_ProbQ5,Q5,2012-10-31,66,1.0,0.9999999999999998,0.16037963799239863,0.04999999999999999,8
Method1_Raw,Q1,2012-11-30,65,1.0,1.0,0.3729778857714788,0.04999999999999999,4
Method1_Raw,Q2,2012-11-30,65,0.9999999999999999,1.0,0.246060278491978,0.05,5
Method1_Raw,Q3,2012-11-30,67,1.0,0.9999999999999999,0.22057775824740897,0.05,3
Method1_Raw,Q4,2012-11-30,65,1.0,0.9999999999999999,0.12303462700803941,0.04999999999999999,9
Method1_Raw,Q5,2012-11-30,66,1.0000000000000002,1.0,0.15662009859467424,0.05,8
Method2_PostMean,Q1,2012-11-30,65,0.9999999999999998,1.0,0.37122969592502053,0.05,4
Method2_PostMean,Q2,2012-11-30,65,1.0,1.0,0.24992503115627032,0.05,5
Method2_PostMean,Q3,2012-11-30,67,0.9999999999999999,0.9999999999999998,0.14719553718799627,0.04999999999999999,6
