Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2013,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,475.95,79.52,352.55,3.49,12.37,201.67,790.9,145.74,899.28,382.82,296.04,0.0,0.93,367.25,1.23,688.67,0.5956632653061225,63.51999999999998,44.3,78.87,-0.75,8.559999999999999,-51.84000000000002,650.32,720.61,-0.07193905163680772,145.74,77.81,39.70999999999992,0.10797796311458348,0.20224531993727538,0.05510609067317956,0.2798601185107062,125.18,0.17371393680354144,True,0,237,237,0.028041770447882648,0.025649952344436927,0.012058535515746415,0.013648215998527202,0.050795733828418226,8000,0.028041770447882648
2014,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,514.73,104.57,384.94,8.37,0.0,214.48,909.0,125.18,955.45,470.96,257.01,0.0,0.07,445.93,1.21,776.4,0.5085879142997721,38.78000000000003,25.049999999999997,32.389999999999986,4.879999999999999,-12.37,-26.149999999999956,790.9,849.95,-0.030766515677392733,125.18,145.74,56.17000000000007,0.17146890993587857,0.14727925172068945,0.0660862403670805,0.2523442555444438,37.21,0.04377904582622507,True,0,237,237,0.03253284329343123,0.030202437913691576,0.013001868520278619,0.01619059159850871,0.057111243006692354,8000,0.03253284329343123
2015,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,485.12,60.89,371.33,64.31,14.94,124.45,915.93,37.21,995.87,465.17,273.31,0.0,0.09,524.68,1.79,857.25,0.4887268030467075,-29.610000000000014,-43.67999999999999,-13.610000000000014,55.940000000000005,14.94,98.55999999999999,909.0,912.4649999999999,0.10801510194911586,37.21,125.18,40.41999999999996,0.13718882368090832,0.040779646342599445,0.04429758949658339,0.1363887929947998,32.69,0.035826031683407034,True,0,237,237,0.04207174616525797,0.03942488736308797,0.015283993351969017,0.022518914345817466,0.06991736787239335,8000,0.04207174616525797
2016,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,502.15,47.05,413.5,134.98,0.0,130.27,970.54,32.69,1039.07,465.7,312.27,0.0,0.07,535.0,2.25,829.37,0.4858631921824102,17.029999999999973,-13.840000000000003,42.170000000000016,70.66999999999999,-14.94,44.42999999999995,915.93,943.2349999999999,0.04710385004797315,32.69,37.21,43.19999999999993,0.03944934189252944,0.03465732293648985,0.04579982719046678,0.1381098029653268,142.71,0.15129845690628532,True,0,237,237,0.04686307201766037,0.04407457972924267,0.0159262249618921,0.02607042380432085,0.07689011730805055,8000,0.04686307201766037
2017,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,503.65,40.76,384.2,50.52,1.65,142.2,1004.03,142.71,1082.73,487.82,336.78,0.0,0.09,596.9,3.08,971.49,0.4300810027000902,1.5,-6.289999999999999,-29.30000000000001,-84.45999999999998,1.65,-45.71999999999997,970.54,987.285,-0.046308816603108496,142.71,32.69,43.66000000000008,0.03311100644697326,0.1445479268904116,0.04422228637121002,0.14403135872620368,142.09,0.1439199420633353,True,0,237,237,0.04516062929670545,0.04289838269558342,0.014931015697594611,0.025429658626583,0.0730798845595784,8000,0.04516062929670545
2018,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,481.97,73.64,374.89,34.5,0.0,141.32,996.74,142.09,1099.75,481.9,390.35,0.0,0.12,592.24,4.06,1006.92,0.3813181284588294,-21.67999999999995,32.88,-9.310000000000002,-16.020000000000003,-1.65,-62.91999999999995,1004.03,1000.385,-0.0628957851227277,142.09,142.71,17.019999999999982,0.1426550777950489,0.14203531640318479,0.017013449821818582,0.14126561273909544,129.18,0.12913028484033648,True,0,237,237,0.04565209175592004,0.04317771977070427,0.01624684466810465,0.02407474818522466,0.07539618567407812,8000,0.04565209175592004
2019,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,501.43,92.44,440.54,91.85,0.0,152.63,1105.9,129.18,1161.46,485.33,427.61,0.0,0.11,525.3,5.33,1174.69,0.4681416429527167,19.45999999999998,18.799999999999997,65.65000000000003,57.349999999999994,0.0,-7.640000000000057,996.74,1051.3200000000002,-0.007267054750218826,129.18,142.09,61.710000000000036,0.13515390176159492,0.12287410113000798,0.05869763725602103,0.1451793935243313,272.56,0.25925503176958486,True,0,237,237,0.04186307776387885,0.039038784268176495,0.016252469865998865,0.02048590740248853,0.07233677684309474,8000,0.04186307776387885
2020,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,547.54,152.33,420.37,0.0,12.11,163.66,1139.33,272.56,1295.6,693.2,590.23,0.0,0.09,566.38,6.79,3112.09,0.0210757715860911,46.10999999999996,59.890000000000015,-20.170000000000016,-91.85,12.11,-73.35000000000004,1105.9,1122.615,-0.06533851765743379,272.56,129.18,134.13999999999987,0.11507061637337823,0.242790270929927,0.11948887196411938,0.14578461894772474,74.39,0.06626492608775048,True,0,237,237,0.04620993421069405,0.04318877988275481,0.017332347781780794,0.023689308231312337,0.07866770396423138,8000,0.04620993421069405
2021,GYLDb.CO,Gyldendal A/S,Media & Publishing,Communication Services,416.43,23.29,463.44,87.76,6.99,172.54,1123.75,74.39,1277.58,664.89,556.7,0.0,0.1,555.09,7.58,3124.52,0.0993299802726285,-131.10999999999996,-129.04000000000002,43.06999999999999,87.76,-5.119999999999999,37.50000000000008,1139.33,1131.54,0.03314067553953027,74.39,272.56,-18.019999999999982,0.2408752673347827,0.0657422627569507,-0.015925199285928896,0.15248245753574774,159.68,0.14111741520405818,True,0,237,237,0.03289432819553858,0.03032721906793573,0.013365461789777952,0.0161907626036738,0.05867185809307846,8000,0.03289432819553858
2016,HAFNI.OL,Hafnia Ltd,Oil & Gas Related Equipment and Services,Energy,1041.08,824.73,522.77,412.1,0.41,8321.54,10032.54,582.25,1634.78,687.52,105.47,0.0,164.17,3409.04,0.0,,0.1987715016544247,-316.3000000000002,-261.28999999999996,18.0,46.660000000000025,-0.19,-26.540000000000195,10071.89,10052.215,-0.002640214121962194,582.25,782.88,-77.87000000000012,0.07788134256977193,0.057922557366709725,-0.007746551381959112,0.8278314779379471,672.5,0.06690067810925254,True,3,238,238,0.028612056616583052,0.02489992309253242,0.015596025869063482,0.011924061836623272,0.05786419983337638,8000,0.028612056616583052
2017,HAFNI.OL,Hafnia Ltd,Oil & Gas Related Equipment and Services,Energy,928.88,339.54,1663.94,1293.71,0.12,9077.54,10010.56,672.5,2863.92,933.62,1156.66,0.0,217.08,3264.9,0.0,,0.1704677019204263,-112.19999999999993,-485.19,1141.17,881.61,-0.29,113.13999999999999,10032.54,10021.55,0.011289670759513249,672.5,582.25,1229.14,0.05809979494190021,0.06710538788909899,0.12264968991822624,0.9058019966971179,485.75,0.048470545973427266,True,3,238,238,0.023406650401237118,0.020786435858774162,0.011401473634912427,0.010534594434015028,0.044714582654374044,8000,0.023406650401237118
2018,HAFNI.OL,Hafnia Ltd,Oil & Gas Related Equipment and Services,Energy,1201.5,453.21,1084.33,664.66,0.23,10123.15,11351.93,485.75,2998.91,934.64,1360.44,0.0,256.45,4933.38,0.0,,0.0906842773108902,272.62,113.66999999999996,-579.6100000000001,-629.0500000000001,0.11000000000000001,109.6200000000001,10010.56,10681.244999999999,0.010262848572427662,485.75,672.5,134.98999999999978,0.06296082525960224,0.04547690835665693,0.012638039853968315,0.9477500047981299,2132.56,0.1996546282760109,True,3,238,238,0.020825897830696823,0.01869354400968125,0.009785752006876418,0.009727433763226828,0.03869628801049754,8000,0.020825897830696823
2019,HAFNI.OL,Hafnia Ltd,Oil & Gas Related Equipment and Services,Energy,2939.22,804.21,2811.02,1547.32,12.43,20295.23,23537.28,2132.56,7283.53,1934.45,3038.01,0.0,589.53,9818.68,0.0,10107.67,0.1753331405036114,1737.7199999999998,351.00000000000006,1726.69,882.66,12.2,554.8899999999998,11351.93,17444.605,0.03180868813022707,2132.56,485.75,4284.62,0.027845285118235696,0.12224753727585119,0.24561289865835312,1.1634101202062186,3749.98,0.21496502786964797,True,3,238,238,0.02530174505023991,0.02295907176180281,0.011160810301486964,0.01226562553911073,0.04639465471230484,8000,0.02530174505023991
2020,HAFNI.OL,Hafnia Ltd,Oil & Gas Related Equipment and Services,Energy,2408.53,863.55,2158.98,1226.11,17.76,18926.62,21821.42,3749.98,8226.01,2491.31,2728.13,0.0,441.79,9847.76,0.0,5901.69,0.2604429839882369,-530.6899999999996,59.33999999999992,-652.04,-321.21000000000004,5.330000000000002,-253.8699999999996,23537.28,22679.35,-0.011193883422584846,3749.98,2132.56,942.4800000000005,0.09403091358438403,0.16534777231269857,0.04155674655578756,0.8345309720075752,914.8,0.04033625302312456,True,3,238,238,0.017256954329963478,0.015453515180308207,0.00839376894268183,0.00777188338259633,0.03299519140185799,8000,0.017256954329963478
2021,HAFNI.OL,Hafnia Ltd,Oil & Gas Related Equipment and Services,Energy,3020.49,881.33,2781.18,1738.01,17.77,18359.71,22113.18,914.8,6972.15,2144.06,3878.44,0.0,335.23,9793.16,0.0,6434.85,0.0627397081228122,611.9599999999996,17.780000000000086,622.1999999999998,511.9000000000001,0.00999999999999801,483.88999999999976,21821.42,21967.3,0.022027741233560782,914.8,3749.98,-1253.8600000000006,0.17070736959025462,0.04164371588679537,-0.05707847573438705,0.8357745376081721,7406.24,0.3371483978458891,True,3,238,238,0.018605680969381522,0.016890620021204707,0.008351066414311931,0.008892702451247021,0.03417534962357635,8000,0.018605680969381522
2013,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,591.49,135.77,370.17,53.4,27.92,234.31,1184.65,178.61,3297.09,2502.99,604.88,0.0,33.12,402.24,0.0,1498.23,0.3880767700875108,109.24000000000001,39.82000000000001,70.31,-2.8999999999999986,12.610000000000001,8.819999999999993,1044.99,1114.8200000000002,0.007911591108878556,178.61,164.32,12.920000000000073,0.14739599217810945,0.16021420498376418,0.011589314866974103,0.2101774277461832,234.94,0.2107425413968174,True,1,239,239,0.04526166541768564,0.04038728614923271,0.022048733839600248,0.019160209484821403,0.0870146392516994,8000,0.04526166541768564
2014,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,725.46,221.71,415.76,53.09,50.2,831.6800000000001,1423.78,234.94,3800.47,2878.72,668.0500000000001,0.0,29.54,647.43,0.0,2685.49,0.346230480515268,133.97000000000003,85.94,45.589999999999975,-0.30999999999999517,22.28,24.41000000000006,1184.65,1304.2150000000001,0.018716239270365743,234.94,178.61,503.37999999999965,0.1369482792331019,0.18013901082260209,0.3859639706643457,0.6376862710519354,238.19,0.18263093124983226,True,1,239,239,0.03564264414535603,0.0319460383749918,0.017788884767658508,0.014538568486943336,0.06976891968621048,8000,0.03564264414535603
2015,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,752.72,192.54,463.17,57.8,50.61,1023.18,1587.74,238.19,4225.0,3211.57,749.83,0.0,21.63,849.05,0.0,2971.05,0.2849891054708201,27.25999999999999,-29.170000000000016,47.410000000000025,4.709999999999994,0.4099999999999966,14.139999999999972,1423.78,1505.76,0.009390606736797346,238.19,234.94,424.5300000000002,0.1560275209860801,0.1581858994793327,0.28193736053554364,0.6795106789926681,361.52,0.240091382424822,True,1,239,239,0.030609160522304592,0.027672333588880986,0.01421965451094262,0.013652022874129971,0.057431303841283025,8000,0.030609160522304592
2016,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,870.53,254.72,607.05,69.13,58.43,598.76,1985.95,361.52,4923.65,3723.05,901.91,0.0,21.68,1094.3,0.0,3673.29,0.2531389929635378,117.80999999999995,62.18000000000001,143.87999999999994,11.329999999999998,7.82,-69.10000000000002,1587.74,1786.845,-0.038671513197843135,361.52,238.19,698.6499999999996,0.13330199317791974,0.20232308902003251,0.3909964210661807,0.33509341884718596,412.68,0.23095455957287844,True,1,239,239,0.03778861050750982,0.03470372246697444,0.016034187871962032,0.018234171639561217,0.06813074110347843,8000,0.03778861050750982
2017,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,880.45,193.93,714.11,75.88,65.3,856.54,2360.18,412.68,5706.64,4289.78,1094.9,0.0,21.54,1364.89,0.0,4456.22,0.2201056495395238,9.920000000000073,-60.78999999999999,107.06000000000006,6.75,6.869999999999997,-22.72999999999999,1985.95,2173.065,-0.01045988039934378,412.68,361.52,782.9900000000007,0.16636409863487744,0.1899068826749315,0.360315959255706,0.3941621626596535,229.69,0.10569863303674763,True,1,239,239,0.02854627322013443,0.026090528742035046,0.012194829285331788,0.0140564548430094,0.051140573375907154,8000,0.02854627322013443
2018,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,703.37,17.31,662.2,60.12,29.55,2054.29,2291.35,229.69,5777.09,4344.99,1219.21,0.0,17.28,1400.28,0.0,3978.43,0.1396934898734541,-177.08000000000004,-176.62,-51.90999999999997,-15.759999999999998,-35.75,-0.06000000000006622,2360.18,2325.765,-2.5797963250829825e-05,229.69,412.68,70.44999999999982,0.1774383912390117,0.09875890298460938,0.030291108516982506,0.8832749654414784,214.96,0.09242550300653764,True,1,239,239,0.02087263361841831,0.018529268357414523,0.010215644643321205,0.00941427942460074,0.040088609895643626,8000,0.02087263361841831
2019,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,1147.19,52.92,1416.1,606.2,46.95,2764.4,3656.27,214.96,6278.64,4786.38,1261.71,0.0,29.01,1745.7,0.0,3746.98,0.1154493899295412,443.82000000000005,35.61,753.8999999999999,546.08,17.400000000000002,217.79000000000022,2291.35,2973.81,0.07323601709591407,214.96,229.69,501.5500000000002,0.0772376177361701,0.07228437593524806,0.16865569757314697,0.9295819168003336,708.49,0.23824319643823916,True,1,239,239,0.03225491533995782,0.02935156336517556,0.014511573463567224,0.014323193345252686,0.05975063208524314,8000,0.03225491533995782
2020,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,1125.14,165.72,1170.14,127.33,42.99,3184.17,4655.89,708.49,8388.02,6527.7,1537.4399999999998,0.0,108.5,1825.52,0.0,4184.53,0.1174350322100008,-22.049999999999955,112.8,-245.9599999999998,-478.87000000000006,-3.960000000000001,-371.72000000000025,3656.27,4156.08,-0.08944004927720359,708.49,214.96,2109.38,0.05172181478701084,0.17047073203595697,0.5075407595618949,0.7661474273834961,454.29,0.10930732805913265,True,1,239,239,0.0412583456083574,0.03842236831650135,0.017017362865737858,0.019361615647049354,0.07357949338085748,8000,0.0412583456083574
2021,HAGA.IC,Hagar hf,Diversified Retail,Consumer Discretionary,941.36,26.41,1216.1,242.14,32.05,3078.05,4195.54,454.29,8197.42,6379.8,1533.96,0.0,99.87,1714.13,0.0,4604.0,0.1072205725353385,-183.7800000000001,-139.31,45.95999999999981,114.80999999999999,-10.940000000000005,13.44000000000009,4655.89,4425.715,0.0030367974440288384,454.29,708.49,-190.60000000000036,0.16008486764285546,0.10264782074760802,-0.043066487561896856,0.6954921408179243,506.37,0.11441541084321968,True,1,239,239,0.04088899737331501,0.03795122510053553,0.01642231637039444,0.020232973723639386,0.07200667811595814,8000,0.04088899737331501
2010,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,231.63,47.68,133.27,96.5,0.0,251.18,626.13,42.66,312.12,213.59,4.53,0.0,11.13,266.71,46.65,152.46,0.2644562164922134,-2.670000000000016,12.700000000000003,-48.359999999999985,-48.66999999999999,0.0,-15.680000000000021,649.49,637.81,-0.024584123798623448,42.66,42.16,-16.899999999999977,0.06610119000956398,0.06688512252865274,-0.026496919145199947,0.3938163402894279,51.82,0.08124676627835876,True,1,240,240,0.03483982630550532,0.03203471528423593,0.014116768119665557,0.017965748827226583,0.06133038740040642,8000,0.03483982630550532
2011,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,199.22,25.57,99.63,56.04,0.0,252.39,615.42,51.82,330.75,225.16,3.92,0.0,11.83,315.46,41.93,102.43,0.2513780463918968,-32.41,-22.11,-33.640000000000015,-40.46,0.0,-17.119999999999983,626.13,620.775,-0.027578430188071337,51.82,42.66,18.629999999999995,0.06872055092424792,0.08347629978655713,0.030010873504893072,0.40657242962426,39.43,0.06351737747170876,True,1,240,240,0.03740823275979713,0.034503885029321016,0.014840204883353197,0.01986931817892408,0.06505274719129987,8000,0.03740823275979713
2012,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,212.61,34.75,105.28,61.02,0.0,236.7,599.09,39.43,337.51,225.99,62.38,0.0,8.85,316.46,40.77,204.49,0.1127844805867367,13.390000000000015,9.18,5.650000000000006,4.980000000000004,0.0,3.5400000000000134,615.42,607.255,0.00582951149023065,39.43,51.82,6.759999999999991,0.08533482639089016,0.06493153617508296,0.011132061489818924,0.3897868276094886,44.47,0.07323117965269944,True,1,240,240,0.0288952125967782,0.026361648525920593,0.011757241317283533,0.014819143335264028,0.050944512206727896,8000,0.0288952125967782
2013,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,271.96,46.48,126.69,73.3,0.0,273.31,739.8,44.47,393.87,267.15,79.77,0.0,8.45,409.73,53.15,348.93,0.0831749049429658,59.349999999999966,11.729999999999997,21.409999999999997,12.279999999999994,0.0,38.48999999999997,599.09,669.4449999999999,0.05749538797063235,44.47,39.43,56.360000000000014,0.058899536182957526,0.06642816064053059,0.08418914175174962,0.40826356160700283,67.2,0.10038165943430753,True,1,240,240,0.031192472601130887,0.028337621649735488,0.013192271555451359,0.0159227986237791,0.055527493559628,8000,0.031192472601130887
2014,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,330.6,55.63,137.18,75.15,0.0,297.48,860.0,67.2,451.61,305.98,85.37,0.0,8.57,495.31,70.58,662.69,0.0913428404813656,58.64000000000004,9.150000000000006,10.490000000000009,1.8500000000000085,0.0,40.85000000000004,739.8,799.9,0.05106888361045135,67.2,44.47,57.74000000000001,0.05559444930616327,0.08401050131266409,0.07218402300287537,0.37189648706088263,70.14,0.08768596074509313,True,1,240,240,0.036349843994528716,0.03342841678958636,0.014335813398202711,0.018780592127930276,0.06364650073774131,8000,0.036349843994528716
2015,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,371.4,51.85,137.65,68.64,0.0,340.0,984.45,70.14,527.08,356.19,105.2,0.0,8.12,593.39,82.62,935.27,0.0851614621085487,40.799999999999955,-3.780000000000001,0.46999999999999886,-6.510000000000005,0.0,37.59999999999995,860.0,922.225,0.04077096153324834,70.14,67.2,75.47000000000003,0.07286725039984819,0.07605519260484155,0.0818346932689962,0.36867358833256525,96.19,0.10430209547561603,True,1,240,240,0.03867815322022021,0.035974503118407934,0.01486435875858342,0.020587713646411734,0.06705907558720145,8000,0.03867815322022021
2016,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,650.1,70.04,302.57,165.18,0.0,528.92,1765.06,96.19,1087.52,777.8,205.27,0.0,25.55,751.27,98.28,1298.34,0.0928726973103408,278.70000000000005,18.190000000000005,164.92,96.54,0.0,192.13000000000005,984.45,1374.755,0.1397558110354209,96.19,70.14,560.4399999999999,0.051019999927259765,0.06996883080985339,0.40766536582882035,0.38473764416205064,134.65,0.09794472469640045,True,1,240,240,0.05104584110551514,0.04769717126343709,0.019022903617477677,0.026646565669235536,0.08699272374288926,8000,0.05104584110551514
2017,HAPD.IC,Hampidjan hf,Textiles & Apparel,Consumer Discretionary,815.33,128.21,265.33,101.09,0.0,632.65,1840.48,134.65,1184.29,839.12,223.18000000000004,0.0,26.57,895.73,110.97,1547.44,0.0947849408959967,165.23000000000002,58.17,-37.24000000000001,-64.09,0.0,80.21000000000002,1765.06,1802.77,0.044492641878886394,134.65,96.19,96.76999999999998,0.05335677873494678,0.07469061499803081,0.05367850585487887,0.3509321765949067,90.94,0.05044459359763031,True,1,240,240,0.053260691673066476,0.05009591462478054,0.019804605347609125,0.027586540925811105,0.09033687225411052,8000,0.053260691673066476
