Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_acc
2021,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,8552.22,1018.12,8535.66,3625.29,38.97,100.35,47409.38,5482.07,15563.27,3525.77,8306.29,1998.4,419.93,22606.19,0.0,55384.74,0.2348772614934227,23.18999999999869,596.26,-2368.9300000000003,-4759.650000000001,-501.92999999999995,-3465.720000000001,50417.14,48913.259999999995,-0.07085440635116125,5482.07,5041.67,-56.090000000000146,0.10307368594937243,0.11207737942635597,-0.0011467238127248144,0.0020515909182908685,4347.86,0.0888891887394134,True,4,522,2021.0,2022-06-17,2022-06-30,2022-02-10,4058.01870724227,True,True,0.08296357076265762,522,0.0965585296312835,0.09159979948517889,0.033774534179065244,0.05053764532552899,0.1603368994780296,8000,0.0965585296312835
2022,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,10551.58,1281.06,13984.38,9203.7,21.65,60.24,49412.66,4347.86,17853.22,4564.490000000001,9692.42,2236.64,435.17,24967.06,0.0,62899.97,0.2161960599285618,1999.3600000000006,262.93999999999994,5448.719999999999,5578.410000000001,-17.32,1848.790000000002,47409.38,48411.020000000004,0.038189445295719895,4347.86,5482.07,2289.9500000000007,0.11324012590521744,0.0898113693948196,0.047302246471980974,0.0012443447793498257,4448.89,0.09189829092632215,True,4,522,2022.0,2023-06-19,2023-06-30,2023-02-08,5219.85249650023,True,True,0.10782364214801153,522,0.099272168482064,0.09315155167893943,0.03684625455419738,0.05125345916244464,0.1677846489161792,8000,0.099272168482064
2023,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,12242.26,910.12,19224.17,14757.15,74.5,52.35,74527.77,4448.89,22018.5,5021.17,12895.79,2782.79,1105.76,34096.1,0.0,95253.87,0.1694789140106933,1690.6800000000003,-370.93999999999994,5239.789999999999,5553.449999999999,52.85,2428.13,49412.66,61970.215000000004,0.03918221035702393,4448.89,4347.86,4165.279999999999,0.07016047951423114,0.07179077884432061,0.06721422541458019,0.0008447606644579174,7513.58,0.12124502069260207,True,4,522,2023.0,2024-06-28,2024-06-30,2024-02-08,6090.20361715659,True,True,0.09827630285221035,522,0.10170116773860248,0.09595394258137528,0.03489615401258473,0.055317604303169045,0.1662716426559994,8000,0.10170116773860248
2024,SOBIV.ST,Swedish Orphan Biovitrum AB (publ),Pharmaceuticals,Health Care,13531.79,1172.03,12954.0,4620.26,764.9,76.08,77563.65,7513.58,26469.39,5916.89,14871.56,3598.14,1260.0600000000002,41417.86,9.25,116169.06,0.1935693800508893,1289.5300000000007,261.90999999999997,-6270.169999999998,-10136.89,690.4,-2148.7000000000003,74527.77,76045.70999999999,-0.02825537430053583,7513.58,4448.89,4450.889999999999,0.05850283993666442,0.09880346965003023,0.058529139908089486,0.001000450913010083,,,True,4,522,2024.0,2025-06-19,2025-06-30,2025-02-05,8225.21969976413,True,True,0.10816152153440517,522,0.07551354596324426,0.07030285454681312,0.028409653948444857,0.04008460608267619,0.12914821932284173,8000,0.07551354596324426
2016,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,3801.41,419.39,2993.2,234.76,19.56,1057.65,5509.54,273.26,13001.68,10262.84,2403.1800000000003,0.0,51.150000000000006,2057.83,0.0,3020.95,0.1382572904467326,-599.3199999999997,-479.80000000000007,101.39999999999964,157.57999999999998,5.409999999999998,-57.929999999999296,6008.72,5759.13,-0.01005881096623957,273.26,333.43,303.6800000000003,0.0578958974706249,0.047448138868197105,0.052730186677501685,0.18364753009569154,-1.25,-0.00021704667197996918,True,5,525,2016.0,2017-05-04,2017-06-30,2017-02-10,365.186640471513,True,True,0.06341003597270994,525,0.028043895405986497,0.025601435110138293,0.012830254265416974,0.011686809553705014,0.0519864026825434,8000,0.028043895405986497
2017,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,4226.46,101.86,3398.36,189.17,25.13,1076.79,6239.81,-1.25,13876.73,11010.05,2625.8,0.0,35.13,2104.63,0.0,3601.8,0.0977606515159436,425.0500000000002,-317.53,405.1600000000003,-45.59,5.57,297.3999999999998,5509.54,5874.675,0.050624077076604206,-1.25,273.26,875.0499999999993,0.0465149135909646,-0.0002127777281296412,0.1489529207998739,0.18329354389817307,274.44,0.04671577576631899,True,5,525,2017.0,2018-05-08,2018-06-30,2018-02-09,412.319415016489,True,True,0.07018591071276097,525,0.026841320068875015,0.024714437401240096,0.01142055489010498,0.012350162537159112,0.04867436497214581,8000,0.026841320068875015
2018,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,4135.78,86.25,3253.43,155.24,3.98,1077.4,6147.28,274.44,14299.33,11404.16,2588.52,0.0,68.28999999999999,2173.37,0.0,2501.46,0.1096729963144794,-90.68000000000029,-15.61,-144.9300000000003,-33.92999999999998,-21.15,14.780000000000015,6239.81,6193.545,0.0023863554717048177,274.44,-1.25,422.60000000000036,-0.00020182302703863458,0.0443106492323863,0.06823232898122164,0.17395530346513993,393.0,0.06345315970094671,True,5,525,2018.0,2019-05-16,2019-06-30,2019-02-07,441.840859942536,True,True,0.07133892785836479,525,0.02194489006299858,0.020174622623610403,0.009463857197139732,0.010367763832696605,0.039728999675452355,8000,0.02194489006299858
2019,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,4261.38,73.79,3814.69,628.53,13.18,1139.8,6575.24,393.0,15402.35,12299.2,2748.4,0.0,54.07000000000001,2097.75,0.0,2481.21,0.1433345250864018,125.60000000000036,-12.459999999999994,561.2600000000002,473.28999999999996,9.2,59.29000000000009,6147.28,6361.26,0.009320480533730753,393.0,274.44,1103.0200000000004,0.04314239631771064,0.061780213353958176,0.17339646548010934,0.17917833888254842,1169.82,0.18389752973467519,True,5,525,2019.0,2020-05-29,2020-06-30,2020-02-06,859.277385369634,True,True,0.13507974605182527,525,0.023761869000105334,0.021873084096821274,0.010031147630115802,0.011455446524050054,0.04329619624259554,8000,0.023761869000105334
2020,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,4601.24,568.82,3397.43,57.73,29.57,1151.72,6486.51,1169.82,16496.87,13036.34,3082.1,0.0,67.62,2387.91,0.0,3192.11,0.1301598468954018,339.8599999999997,495.03000000000003,-417.2600000000002,-570.8,16.39,-292.3200000000001,6575.24,6530.875,-0.04475969912148067,1169.82,393.0,1094.5199999999986,0.060175703868164676,0.1791214806591766,0.16759163205542882,0.17635002966677513,1070.12,0.1638555323750646,True,5,525,2020.0,2021-05-18,2021-06-30,2021-02-11,895.17400095343,True,True,0.1370680040505185,525,0.02353870453688845,0.02157303762219328,0.01006700178783508,0.011073564184307489,0.042537015614050884,8000,0.02353870453688845
2021,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,5237.84,647.66,3929.05,25.58,44.43,1191.64,7143.11,1070.12,16884.11,13094.27,2853.66,0.0,68.33,2628.34,0.0,6917.6,0.330189397109963,636.6000000000004,78.83999999999992,531.6200000000003,-32.15,14.86,8.850000000000136,6486.51,6814.8099999999995,0.0012986422218668073,1070.12,1169.82,387.2400000000016,0.1716584908456729,0.1570285892049815,0.056823301016462914,0.17486034093393657,21.72,0.003187176164852725,True,5,525,2021.0,2022-05-06,2022-06-30,2022-02-10,1102.9393715971,True,True,0.16184447865708657,525,0.013037466392650725,0.011766881342703268,0.0057713996486245395,0.006266075919144347,0.023884602714488886,8000,0.013037466392650725
2022,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,6116.2,234.1,4598.79,784.09,88.84,1358.06,8321.81,21.72,18814.88,14410.76,3132.42,0.0,58.36,2723.17,0.0,6437.19,0.4455616065100602,878.3599999999997,-413.55999999999995,669.7399999999998,758.51,44.410000000000004,1425.1,7143.11,7732.459999999999,0.18430098571476608,21.72,1070.12,1930.7700000000004,0.1383932150958427,0.0028089379059186856,0.2496967329931226,0.17563104109170952,1309.4,0.16933808904281436,True,5,525,2022.0,2023-05-02,2023-06-30,2023-02-09,1502.40380755608,True,True,0.1942982967330035,525,0.020202104418317532,0.01797124554904026,0.010117372374762736,0.00841069865179979,0.03972762573600001,8000,0.020202104418317532
2023,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,6330.87,661.75,4834.81,1071.4,81.03,1599.6,9171.44,1309.4,19956.43,15469.26,3606.59,0.0,162.34,2899.09,75.03,5135.53,0.2414966443855662,214.67000000000007,427.65,236.02000000000044,287.31000000000006,-7.810000000000002,-169.50000000000028,8321.81,8746.625,-0.019378903291269522,1309.4,21.72,1141.5499999999993,0.0024832435367927626,0.14970345704771842,0.13051319794777977,0.1828819687593786,838.32,0.09584496877366985,True,5,525,2023.0,2024-05-02,2024-06-30,2024-02-08,1081.3774255261,True,True,0.12363367876479214,525,0.024862333475847972,0.0227980824015988,0.01082981312271844,0.011367335956079446,0.045436373050496685,8000,0.024862333475847972
2024,SOLARb.CO,Solar A/S,Construction & Engineering,Industrials,6640.59,724.34,5296.06,1327.17,12.62,1688.55,9638.96,838.32,19046.07,15117.81,3610.38,0.0,177.63,2884.74,72.59,3478.61,0.047424534969043,309.72000000000025,62.59000000000003,461.25,255.76999999999998,-68.41,-26.759999999999764,9171.44,9405.2,-0.0028452345510993665,838.32,1309.4,-910.3600000000006,0.13922085654744185,0.0891336707353379,-0.09679326330115261,0.17953366222940498,,,True,5,525,2024.0,2025-06-27,2025-06-30,2025-02-06,832.972812681655,True,True,0.08856513552945763,525,0.026949242132379106,0.024976550831872002,0.01117087355085387,0.012782143358908682,0.04814878454169146,8000,0.026949242132379106
2017,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,161.48,15.28,145.94,0.0,0.0,21.86,605.49,-19.32,473.23,58.56,412.28,0.0,0.0,202.02,0.0,279.5,0.011830511830512,-24.400000000000006,-61.69,13.490000000000009,0.0,0.0,23.799999999999983,555.99,580.74,0.0409821951303509,-19.32,36.46,-112.38,0.06278196783414265,-0.03326789957640252,-0.1935117264180184,0.03764162964493577,76.83,0.13229672486827151,True,6,526,2017.0,2018-04-27,2018-06-30,2018-02-16,65.6223833895263,True,True,0.1129978706297591,526,0.0265806386947208,0.023545497854221588,0.014919479797256153,0.008542923369760761,0.054825473180493405,8000,0.0265806386947208
2018,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,172.65,52.98,195.3,19.83,0.0,23.33,672.47,76.83,546.01,58.46,468.55,0.57,16.02,215.96,0.0,248.67,0.0164382293017227,11.170000000000016,37.699999999999996,49.360000000000014,19.83,0.0,-56.059999999999995,605.49,638.98,-0.08773357538577106,76.83,-19.32,72.77999999999997,-0.030235688127953925,0.12023850511753106,0.11390027856896925,0.036511314908134834,40.64,0.0636013646749507,True,6,526,2018.0,2019-06-27,2019-06-30,2019-02-28,66.7707523361299,True,True,0.10449584077143244,526,0.0360964678472116,0.033417992643000397,0.016146240499922613,0.015163013029185433,0.06654538992542315,8000,0.0360964678472116
2019,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,191.39,35.9,447.83,260.38,0.0,6.44,757.53,40.64,573.87,53.56,489.63000000000005,3.31,18.86,241.37,0.0,283.08,0.0626838463769312,18.73999999999998,-17.08,252.52999999999997,240.55,0.0,23.840000000000018,672.47,715.0,0.033342657342657366,40.64,76.83,27.860000000000014,0.10745454545454546,0.05683916083916084,0.038965034965034985,0.009006993006993008,67.58,0.09451748251748252,True,6,526,2019.0,2020-05-04,2020-06-30,2020-02-27,56.2011276760494,True,True,0.07860297577069847,526,0.03565527549924646,0.03298414587618047,0.014631165194725152,0.01746891041382633,0.0636311743202657,8000,0.03565527549924646
2020,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,172.77,51.09,195.23,0.0,0.0,4.54,782.37,67.58,648.24,63.65,528.61,10.1,21.130000000000003,277.71,0.0,566.32,0.1618594937164669,-18.619999999999976,15.190000000000005,-252.6,-260.38,0.0,-41.58999999999998,757.53,769.95,-0.05401649457756995,67.58,40.64,74.37,0.05278264822391064,0.08777193324241833,0.09659068770699396,0.0058964867848561595,101.16,0.131385154880187,True,6,526,2020.0,2021-04-30,2021-06-30,2021-02-25,109.918037712267,True,True,0.14275996845544126,526,0.042228235146480775,0.03967609019829988,0.015739426068852622,0.021701589130692544,0.07149995203026657,8000,0.042228235146480775
2021,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,155.18,35.92,196.67,0.0,0.0,2.44,758.93,101.16,701.71,80.31,550.18,13.94,18.06,280.36,0.0,908.8,0.2393351405336003,-17.590000000000003,-15.170000000000002,1.4399999999999977,0.0,0.0,-3.8599999999999994,782.37,770.65,-0.0050087588399403095,101.16,67.58,53.47000000000003,0.08769220787646792,0.13126581457211445,0.06938298838642708,0.003166158437682476,39.23,0.05090508012716538,True,6,526,2021.0,2022-05-30,2022-06-30,2022-02-17,101.578758486906,True,True,0.1318091980625524,526,0.030074860770458036,0.027589622011913836,0.013101238733441196,0.014006290184426635,0.05512028982637304,8000,0.030074860770458036
2022,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,139.0,21.57,263.83,62.15,0.0,0.67,779.36,39.23,690.68,76.21,615.7099999999999,18.8,18.41,236.3,0.0,250.13,-0.0035971223021585,-16.180000000000007,-14.350000000000001,67.16,62.15,0.0,-6.840000000000003,758.93,769.145,-0.008892991568559898,39.23,101.16,-11.030000000000086,0.13152266477712266,0.05100468702260302,-0.014340598976786025,0.0008710971273296973,-60.48,-0.07863276755358223,True,6,526,2022.0,2023-05-05,2023-06-30,2023-02-16,122.832084742588,True,True,0.15969951666147214,526,0.03896091650596013,0.03654138229609248,0.01515402335144848,0.019562884991157405,0.06740441662011412,8000,0.03896091650596013
2023,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,130.57,20.73,433.36,270.11,0.0,0.28,639.66,-60.48,657.69,80.23,626.63,21.5,21.61,192.6,0.0,164.88,-0.2558670820353061,-8.430000000000007,-0.8399999999999999,169.53000000000003,207.96,0.0,30.83999999999997,779.36,709.51,0.043466617806655256,-60.48,39.23,-32.989999999999895,0.05529168017364096,-0.08524192752744852,-0.04649687812715803,0.0003946385533678173,18.1,0.025510563628419615,True,6,526,2023.0,2024-05-02,2024-06-30,2024-02-15,35.9529708279708,True,True,0.0506729585600919,526,0.041484469433035055,0.03859066218031802,0.01532324421824378,0.022057057229418368,0.07043806277265907,8000,0.041484469433035055
2024,SOLTEQ.HE,Solteq Oyj,Software & IT Services,Information Technology,111.83,38.61,164.7,12.73,4.04,0.51,612.34,18.1,591.08,70.73,514.97,1.86,23.7,187.65,0.0,139.23,-0.0877164934718891,-18.739999999999995,17.88,-268.66,-257.38,4.04,-21.29999999999996,639.66,626.0,-0.03402555910543125,18.1,-60.48,-66.61000000000001,-0.09661341853035144,0.02891373801916933,-0.10640575079872207,0.0008146964856230032,,,True,6,526,2024.0,2025-04-30,2025-06-30,2025-02-13,29.4172282947273,True,True,0.04699237746761549,526,0.0374818601965202,0.0347185678360388,0.014771794261468244,0.01917348729806298,0.06461882158344716,8000,0.0374818601965202
2021,SPGP.CO,SP Group A/S,Chemicals,Materials,1426.13,110.63,1194.27,497.43,25.99,1508.62,3406.64,324.86,3390.58,2293.24,528.68,0.0,29.36,1455.68,3.95,7416.57,0.3694771962757686,112.82000000000016,-62.120000000000005,241.02999999999997,123.24000000000001,23.11,80.2600000000002,3188.87,3297.755,0.0243377691793357,324.86,461.07,256.40999999999985,0.13981329722796265,0.0985094405133189,0.07775289553044415,0.45746879316383415,358.97,0.10885284079623866,True,7,528,2021.0,2022-05-24,2022-06-30,2022-02-24,492.12063043039,True,True,0.14922898469728346,528,0.025044645128864635,0.022768370403303664,0.012155745683940407,0.009618588412857945,0.04776986400048337,8000,0.025044645128864635
2022,SPGP.CO,SP Group A/S,Chemicals,Materials,1690.84,131.75,1254.8,588.81,13.32,1823.68,4176.99,358.97,3605.19,2420.14,540.3000000000001,0.0,0.0,1780.63,4.87,4517.96,0.361103332399888,264.7099999999998,21.120000000000005,60.52999999999997,91.37999999999994,-12.669999999999998,261.76999999999975,3406.64,3791.8149999999996,0.06903554102718613,358.97,324.86,214.61000000000013,0.08567401099473472,0.0946697030313979,0.05659822538810574,0.48095173419589304,551.89,0.14554771263893412,True,7,528,2022.0,2023-05-24,2023-06-30,2023-03-24,686.183856955248,True,True,0.18096448717968783,528,0.031844499155937206,0.029497152290684173,0.013668361087258411,0.01416756229107722,0.05750695445827193,8000,0.031844499155937206
2023,SPGP.CO,SP Group A/S,Chemicals,Materials,1770.68,75.44,1268.6,662.39,11.71,2080.91,4531.15,551.89,3991.47,2037.12,1290.73,0.0,94.73,2189.91,6.27,4095.13,0.2590361445783132,79.84000000000015,-56.31,13.799999999999955,73.58000000000004,-1.6099999999999994,194.32000000000022,4176.99,4354.07,0.044629507564187126,551.89,358.97,386.27999999999975,0.08244470116465745,0.12675267048990946,0.08871699352559784,0.4779229548445477,794.5,0.1824729505956496,True,7,528,2023.0,2024-05-27,2024-06-30,2024-03-21,721.782852983988,True,True,0.1657719910299991,528,0.03486370773533814,0.03262619921833994,0.013513250688064945,0.017038559873059404,0.06028585016324944,8000,0.03486370773533814
2024,SPGP.CO,SP Group A/S,Chemicals,Materials,2027.6,237.36,1293.03,578.64,11.45,2248.87,4989.61,794.5,4552.68,2126.74,1524.44,0.0,100.2,2668.79,8.92,6060.92,0.299248238233416,256.91999999999985,161.92000000000002,24.430000000000064,-83.75,-0.26000000000000156,-13.44000000000024,4531.15,4760.379999999999,-0.0028233040219478784,794.5,551.89,561.2100000000005,0.11593402207386808,0.16689844088077005,0.11789184897004033,0.47241396695221816,,,True,7,528,2024.0,2025-05-22,2025-06-30,2025-03-31,941.812777929032,True,True,0.19784403302447118,528,0.02125085208597595,0.019750386479428964,0.008077252049228734,0.011125431777372465,0.03635255894272182,8000,0.02125085208597595
2016,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,5233.87,495.62,3032.93,669.58,0.3,108.54,8013.07,289.11,8212.06,7410.12,960.78,0.0,0.0,2697.38,0.0,2982.93,-0.0588867716080049,522.5900000000001,159.37,60.7199999999998,-315.65999999999997,-7.59,-20.749999999999602,7321.17,7667.12,-0.002706361710785745,289.11,444.27,1780.2799999999997,0.05794483456630391,0.03770777032314611,0.2321967048904934,0.014156554221141707,-303.59,-0.0395963543025282,True,5,529,2016.0,2017-06-07,2017-06-30,2017-02-02,49.2307285394321,True,True,0.006421019697022102,529,0.02179878627573625,0.01930655603029153,0.0114288649412762,0.008137240630715688,0.04420808583312291,8000,0.02179878627573625
2017,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,5792.56,231.11,3965.17,1480.1,1.03,108.77,8747.66,-303.59,10397.49,9196.17,964.38,0.0,0.0,2806.05,0.0,2144.25,0.0844389800609396,558.6900000000005,-264.51,932.2400000000002,810.5199999999999,0.73,702.2100000000002,8013.07,8380.365,0.08379229305644804,-303.59,289.11,2185.4300000000003,0.03449849738048403,-0.036226345749856954,0.26077981090322444,0.012979148282920851,245.17,0.029255288999942126,True,5,529,2017.0,2018-05-02,2018-06-30,2018-02-16,333.792882579288,True,True,0.039830351372438795,529,0.024445015313444826,0.022424912768208703,0.010624986721048685,0.011402488357416392,0.04443506842581521,8000,0.024445015313444826
2018,SRV1V.HE,SRV Yhtiot Oyj,Construction & Engineering,Industrials,6466.49,922.15,4009.09,909.47,0.54,59.76,9382.9,245.17,9214.2,8827.05,929.74,0.0,0.0,2341.9,0.0,1019.0,-0.2316879456851268,673.9299999999994,691.04,43.92000000000007,-570.6299999999999,-0.49,-632.1500000000005,8747.66,9065.279999999999,-0.06973309153164609,245.17,-303.59,-1183.289999999999,-0.033489313071410926,0.027044945109252004,-0.13052988986550876,0.006592184687069787,-105.61,-0.011649943520773767,True,5,529,2018.0,2019-05-24,2019-06-30,2019-02-06,-513.176487061723,True,True,-0.056609005685618434,529,0.02130128961380178,0.01983045201557699,0.008491221611961326,0.010537042722519058,0.03732998766310617,8000,0.02130128961380178
