Ticker,FormationYear,theta_obs,theta_post_mean,p_q5,p_median,sigma_acc,MarketCap,Method,SignalUsed,PortfolioNum,Portfolio
SOLTEQ.HE,2010,0.1771248942086809,0.1515532549763748,0.2472706399436444,0.5091745138427062,0.120864174806397,126.75,Method1_Raw,theta_obs,3,Q3
SRV1V.HE,2010,0.1210989275816363,0.1171569541226758,0.2629882311652001,0.4704429165451281,0.1990081509399665,1796.16,Method1_Raw,theta_obs,3,Q3
STEa.ST,2010,0.172015365240877,0.1710674334659784,0.0010707955732891,0.671219194296608,0.0187820096566743,32427.35,Method1_Raw,theta_obs,3,Q3
TALLINK.HE,2010,0.1783456284029652,0.1713917345580324,0.1165030574628187,0.5693229728665269,0.0507239775355621,1832.64,Method1_Raw,theta_obs,3,Q3
TEL.OL,2010,0.1826720742961265,0.1799170473283976,0.0309715132138899,0.6475173661097233,0.0297542072919756,130771.13,Method1_Raw,theta_obs,3,Q3
TELIA.ST,2010,0.1675872988834631,0.1635130984302116,0.069305496453318,0.5581837684450068,0.0418649755464721,184007.98,Method1_Raw,theta_obs,3,Q3
TELIA1.HE,2010,0.1675872988834631,0.1635130984302116,0.069305496453318,0.5581837684450068,0.0418649755464721,184007.98,Method1_Raw,theta_obs,3,Q3
TIETO.HE,2010,0.1561196550577035,0.1534400734215891,0.0445491324689005,0.5294308185337198,0.0381503383875924,8661.54,Method1_Raw,theta_obs,3,Q3
TOM.OL,2010,0.147001629263678,0.1451704797703437,0.0294510557366464,0.5014759440386114,0.0356087749352308,4155.56,Method1_Raw,theta_obs,3,Q3
TRAD.ST,2010,0.1503420957868203,0.1262180977265621,0.275321926023177,0.4805584050077606,0.2124559426211509,1623.43,Method1_Raw,theta_obs,3,Q3
TRELb.ST,2010,0.1202228081384363,0.1201688656427744,3.769998856428813e-07,0.3008276120143422,0.0148655305212845,10549.38,Method1_Raw,theta_obs,3,Q3
TYRES.HE,2010,0.0987522678804468,0.0932785987746152,0.1644341332688597,0.423332151449195,0.1024858706823088,17603.42,Method1_Raw,theta_obs,3,Q3
UIE.CO,2010,0.1543784211810527,0.1518369277558823,0.0425329812395447,0.524115360764094,0.0379559889272305,2465.57,Method1_Raw,theta_obs,3,Q3
VEND.OL,2010,0.1243837694349639,0.1218149907177117,0.169151777256137,0.4621772596988603,0.0891633122379751,9973.94,Method1_Raw,theta_obs,3,Q3
VWS.CO,2010,0.1130077517835553,0.1125385211265355,0.1354980245452303,0.4414191392318546,0.0780133194034068,71988.8,Method1_Raw,theta_obs,3,Q3
WIHL.ST,2010,0.1238943995970732,0.1235424115663292,0.0062281364430921,0.4087074823304502,0.0294433176535398,4119.8,Method1_Raw,theta_obs,3,Q3
AFGA.OL,2010,0.3347653090225401,0.2901211505230455,0.3803992467117854,0.7583974369778277,0.0728957878431781,2107.01,Method1_Raw,theta_obs,4,Q4
AFRY.ST,2010,0.2271955287605978,0.2200866064610258,0.12511610530814,0.7423005606883668,0.0375566168997435,2566.5,Method1_Raw,theta_obs,4,Q4
AKAST.OL,2010,0.3014359311629946,0.2763820245128985,0.3242784594687944,0.7824710854755487,0.0568863875976007,4308.16,Method1_Raw,theta_obs,4,Q4
ALKb.CO,2010,0.2651136606835459,0.1857395230179568,0.3082778395750013,0.5487496196344945,0.1529855212802344,4193.19,Method1_Raw,theta_obs,4,Q4
AMBUb.CO,2010,0.296143174760671,0.2889766281201506,0.2412386696603319,0.9425151605271682,0.0293021579448979,1268.2,Method1_Raw,theta_obs,4,Q4
ASSAb.ST,2010,0.2857785758439517,0.2847777328461049,0.0259468920809626,0.9999649795377478,0.0110849892913913,38660.27,Method1_Raw,theta_obs,4,Q4
ATRAV.HE,2010,0.2776042299073878,0.2583828813929222,0.2743392090199101,0.7637505952145408,0.0528634562888414,1698.75,Method1_Raw,theta_obs,4,Q4
AXFO.ST,2010,0.3508895361654028,0.2241436690138444,0.3509039585924383,0.5930676832592,0.1556035471007179,8893.74,Method1_Raw,theta_obs,4,Q4
BEIAb.ST,2010,0.2386938755107905,0.2100878888744886,0.2587994512227602,0.616111307859244,0.0792031097850378,1784.29,Method1_Raw,theta_obs,4,Q4
BOL.ST,2010,0.2228038912186057,0.1963979239081974,0.2454691225154253,0.5897022285683491,0.082253191275825,17939.47,Method1_Raw,theta_obs,4,Q4
BONHR.OL,2010,0.2640777094561875,0.2603711064101081,0.1002268609446894,0.9445146512854112,0.0230547037168048,6689.45,Method1_Raw,theta_obs,4,Q4
BRIMH.IC,2010,0.2342223978096489,0.2307760387863663,0.0587158423181434,0.8642674346815136,0.0249122688971571,409.54,Method1_Raw,theta_obs,4,Q4
BTSb.ST,2010,0.3185756450537942,0.3027531529407639,0.3469162292770487,0.8910343473366427,0.0419108326802593,538.4,Method1_Raw,theta_obs,4,Q4
CBRAIN.CO,2010,0.3214398484370066,0.2100463924027752,0.3358617504923418,0.5766050812025222,0.1563286128818878,131.55,Method1_Raw,theta_obs,4,Q4
CEMAT.CO,2010,0.2427117834870049,0.1613373494278541,0.3006314539385353,0.5180007501590772,0.1914498713036661,568.5,Method1_Raw,theta_obs,4,Q4
CLASb.ST,2010,0.3479708019575213,0.2469190548092174,0.3628100611688918,0.6320282394350948,0.1263692453859242,4572.67,Method1_Raw,theta_obs,4,Q4
DFDS.CO,2010,0.1939108099298991,0.1902444057260649,0.0501519959666453,0.6767315929232245,0.03187936245523,3188.39,Method1_Raw,theta_obs,4,Q4
DIGIGR.HE,2010,0.2926123860421256,0.2245548717728846,0.3256622731466296,0.6103498975999976,0.1138081688350982,210.1,Method1_Raw,theta_obs,4,Q4
DOV1V.HE,2010,0.2895746009096591,0.1698203188971762,0.3151055291997547,0.5262201014938297,0.2134965939982604,148.03,Method1_Raw,theta_obs,4,Q4
DUNI.ST,2010,0.2586943005181346,0.2553044385750175,0.0828673474111801,0.9411555336629074,0.0224424542517505,2224.61,Method1_Raw,theta_obs,4,Q4
EIOF.OL,2010,0.210122481606723,0.2006694669108943,0.1464199131125743,0.6500549667618778,0.0479699679578005,801.83,Method1_Raw,theta_obs,4,Q4
ELISA.HE,2010,0.2679732170129306,0.2341297276963777,0.2909963775004975,0.660210146026778,0.0769600710066371,20788.07,Method1_Raw,theta_obs,4,Q4
ELUXb.ST,2010,0.2612422734276757,0.1893734577121146,0.3056803375059256,0.5550132023298521,0.1419680572976645,32621.01,Method1_Raw,theta_obs,4,Q4
ENEA.ST,2010,0.2386701159336972,0.2276087761453434,0.1805948674948201,0.726466943797124,0.0452547854334063,384.29,Method1_Raw,theta_obs,4,Q4
ERICb.ST,2010,0.3423875016475828,0.3136411586701518,0.4043533062736306,0.8491125931129591,0.054920422037354,174345.96,Method1_Raw,theta_obs,4,Q4
FLS.CO,2010,0.3227967779878798,0.3070720700906735,0.3576217758186083,0.900211548867518,0.041308505551157,21766.25,Method1_Raw,theta_obs,4,Q4
FORTUM.HE,2010,0.2716453923187421,0.2483246019993863,0.2772338587884542,0.7202173300793926,0.0603862808573751,135148.09,Method1_Raw,theta_obs,4,Q4
FRO.OL,2010,0.1938690112153915,0.1839724381468086,0.1495225520550036,0.5950540112025268,0.0547082809752356,12323.11,Method1_Raw,theta_obs,4,Q4
HAPD.IC,2010,0.2736605710619184,0.2687070323425878,0.1491791481988373,0.9363614187066958,0.025918789675348,81.13,Method1_Raw,theta_obs,4,Q4
ITERA.OL,2010,0.3122694275853862,0.2869097502634321,0.3437837972216455,0.8056326875893332,0.0554514555986054,401.1,Method1_Raw,theta_obs,4,Q4
KBHL.CO,2010,0.2872404728770436,0.2804287510272727,0.2130467845272963,0.9309737151292524,0.0292966810978865,10717.78,Method1_Raw,theta_obs,4,Q4
KNOW.ST,2010,0.2367494296662159,0.2350917818730511,0.0138710266465608,0.9537905916464804,0.016963920814817,697.29,Method1_Raw,theta_obs,4,Q4
KSL.HE,2010,0.2891014975041597,0.2688775565587762,0.2952631900718393,0.7857254999368513,0.0523418331096619,697.63,Method1_Raw,theta_obs,4,Q4
LOOMIS.ST,2010,0.2473030815156445,0.13638091040552,0.3033355616033149,0.4920616213649424,0.3294044799304049,4405.52,Method1_Raw,theta_obs,4,Q4
LUOTEA.HE,2010,0.2553812132593981,0.2422844456556693,0.2148694088913945,0.7561815205450304,0.0463151026222009,4633.92,Method1_Raw,theta_obs,4,Q4
NAS.OL,2010,0.3131973451714208,0.1909079608802105,0.3266170366026664,0.5508135228524516,0.1833053660120722,3934.13,Method1_Raw,theta_obs,4,Q4
NETIB.ST,2010,0.2279162365432826,0.149997105901208,0.297427974683671,0.5054638462870739,0.21563008943859,1493.63,Method1_Raw,theta_obs,4,Q4
NIBEb.ST,2010,0.227771663986004,0.2181563782462931,0.1573172923111401,0.7075896396288981,0.0440853751256276,4508.71,Method1_Raw,theta_obs,4,Q4
NOLAb.ST,2010,0.2603846591555704,0.2445215076429404,0.2371657496056181,0.7442566695639353,0.0505300320253759,1124.12,Method1_Raw,theta_obs,4,Q4
ORRON.ST,2010,0.2017602841160327,0.189852302300169,0.1689031656846076,0.6043124772222086,0.0576028968601626,10655.94,Method1_Raw,theta_obs,4,Q4
ORX.ST,2010,0.2388439618858829,0.1493366829362032,0.3010597073507148,0.5046654370299726,0.2333261141557399,692.99,Method1_Raw,theta_obs,4,Q4
PACT.ST,2010,0.3353629335705006,0.3208940843111181,0.3918933321232496,0.932464532608053,0.0382709319832709,580.9,Method1_Raw,theta_obs,4,Q4
PEABb.ST,2010,0.1957832989389184,0.1682824161381801,0.2454304909223543,0.5349064935422422,0.1037784310559703,9036.92,Method1_Raw,theta_obs,4,Q4
RAP1V.HE,2010,0.1951728086949945,0.182795581682054,0.1729005319640766,0.58331231652113,0.0617111981774101,1626.9,Method1_Raw,theta_obs,4,Q4
RBREW.CO,2010,0.2532428315169875,0.250163348001587,0.066648729511988,0.9376280901664982,0.0217936224990951,1733.46,Method1_Raw,theta_obs,4,Q4
SAABb.ST,2010,0.2792883894697747,0.2215549132630751,0.3145839307965191,0.6108806652251284,0.1062876990641239,9919.49,Method1_Raw,theta_obs,4,Q4
SAGAb.ST,2010,0.352694980280632,0.3438899793691081,0.4579708805808017,0.9877553927485204,0.0283149933332072,536.97,Method1_Raw,theta_obs,4,Q4
SALM.OL,2010,0.3438639839981174,0.1316223821487156,0.3084252493802868,0.4881664175376241,0.5170650740459881,4738.0,Method1_Raw,theta_obs,4,Q4
SCANA.OL,2010,0.3419163527701133,0.3300096385104143,0.4127713214382027,0.960643297767871,0.0339732624061972,1280.45,Method1_Raw,theta_obs,4,Q4
SKAb.ST,2010,0.262878469849577,0.2393333118533927,0.2674534116506221,0.6968013358136911,0.0628331257545072,39258.05,Method1_Raw,theta_obs,4,Q4
SKISb.ST,2010,0.2173215025548958,0.2106558021408252,0.1123323420777797,0.7126540118880038,0.0381190858676391,3503.22,Method1_Raw,theta_obs,4,Q4
SOFb.ST,2010,0.24701252236136,0.2140941122487258,0.2723547880525188,0.6186033022735693,0.0832269878990025,220.13,Method1_Raw,theta_obs,4,Q4
STEAV.HE,2010,0.2135978798926919,0.210907726810748,0.030543509413165,0.8079586084377053,0.0241844626461415,32427.35,Method1_Raw,theta_obs,4,Q4
SUBC.OL,2010,0.2427877062372954,0.2238314683764527,0.2325890992837236,0.6722964711212076,0.0602630585535404,15679.76,Method1_Raw,theta_obs,4,Q4
SVEDb.ST,2010,0.2800789801261965,0.2238348676045294,0.3149259996607232,0.6158108825829379,0.103802267806478,711.07,Method1_Raw,theta_obs,4,Q4
SWECb.ST,2010,0.3330648284408644,0.3055918996221163,0.3852145657250562,0.8377136401792558,0.0548127120870995,3870.11,Method1_Raw,theta_obs,4,Q4
SYSR.ST,2010,0.2472426796543446,0.2461338677106365,0.0055023608087818,0.9919479108045536,0.0132768661739892,1902.25,Method1_Raw,theta_obs,4,Q4
TLT1V.HE,2010,0.2361649356688885,0.2057367164368284,0.2611511539800918,0.6042977188751872,0.0836242500053793,549.36,Method1_Raw,theta_obs,4,Q4
VEI.OL,2010,0.255181283078597,0.2274843017230163,0.2692815519404432,0.6570978442693501,0.0716501660891646,5646.57,Method1_Raw,theta_obs,4,Q4
VITR.ST,2010,0.2405148514851486,0.238950682756821,0.0130279370946281,0.9666784367473468,0.0162199457978322,433.8,Method1_Raw,theta_obs,4,Q4
VITb.ST,2010,0.2231906025009475,0.2150683443179845,0.1365182481346176,0.7114919639055961,0.0411393037491727,72.39,Method1_Raw,theta_obs,4,Q4
YIT.HE,2010,0.252510063132249,0.230037684105256,0.2538340067069977,0.6767234200417498,0.0638186819920645,11356.48,Method1_Raw,theta_obs,4,Q4
AAK.ST,2010,0.452191260105529,0.2565131203136568,0.391253640063789,0.6251176841527426,0.1697800858136633,5195.33,Method1_Raw,theta_obs,5,Q5
ADDTb.ST,2010,0.4013059207623751,0.3683987463100808,0.5387381975585384,0.9242419389338716,0.0520236206629069,1193.13,Method1_Raw,theta_obs,5,Q5
ALFA.ST,2010,0.442248977475661,0.4305529115389243,0.8130594344932622,0.9994933142751684,0.0277924772346647,33806.22,Method1_Raw,theta_obs,5,Q5
AOJb.CO,2010,0.8479012879513235,0.4297568898838048,0.5871762440107031,0.7940089662356786,0.1663868937814745,283.52,Method1_Raw,theta_obs,5,Q5
ATCOa.ST,2010,0.4152508100352901,0.3754356812736069,0.5527292426131318,0.9157834919031688,0.0564455097920212,70074.61,Method1_Raw,theta_obs,5,Q5
AZN.ST,2010,0.781804557254512,0.7176672879079524,0.994691082131209,0.99997047946311,0.0470904208572156,394961.01,Method1_Raw,theta_obs,5,Q5
BETSb.ST,2010,0.7788891734329573,0.7331424533239308,0.9991748974321976,0.9999994523650692,0.0392691130847194,1447.76,Method1_Raw,theta_obs,5,Q5
BINV.ST,2010,0.8262608309264607,0.1911422092371529,0.3545826898414692,0.5424944594968989,0.4170982951923417,1143.91,Method1_Raw,theta_obs,5,Q5
BIOBV.HE,2010,0.8539952718676123,0.5807525956203681,0.7920573084022751,0.9405072815832194,0.1105659984456702,93.48,Method1_Raw,theta_obs,5,Q5
BIOGb.ST,2010,0.4629885057471263,0.4270021544312922,0.6910265224303609,0.9718217818557672,0.0490268752246918,1026.75,Method1_Raw,theta_obs,5,Q5
BORG.ST,2010,0.4971183487468168,0.4453135915585131,0.706690422810203,0.9620331104199314,0.0571692491798751,572.49,Method1_Raw,theta_obs,5,Q5
BOUV.OL,2010,0.4474950690335308,0.2645057072336065,0.397415042808518,0.6371840346426165,0.1597317125726733,524.76,Method1_Raw,theta_obs,5,Q5
CEVI.ST,2010,0.3640118968935888,0.2480511850340996,0.3687714755281106,0.6289501072038868,0.1347932485911542,192.99,Method1_Raw,theta_obs,5,Q5
COLOb.CO,2010,0.5878556806867167,0.5715248419597899,0.9946751522861343,0.9999997028741798,0.0273022092752241,19988.83,Method1_Raw,theta_obs,5,Q5
COLUM.CO,2010,1.6884441525325504,1.5886518272021155,1.0,1.0,0.0375620722145478,124.63,Method1_Raw,theta_obs,5,Q5
DEMANT.CO,2010,1.321725532339953,1.2615156241175456,1.0,1.0,0.0330785078290393,25797.37,Method1_Raw,theta_obs,5,Q5
DIGIA.HE,2010,0.3779140850032122,0.3587934676870575,0.5178762190831191,0.957784387346962,0.0404296743238352,246.77,Method1_Raw,theta_obs,5,Q5
DSV.CO,2010,0.6085852810313757,0.5782203428397308,0.975713072980844,0.9999276054684948,0.0369587751633012,21917.53,Method1_Raw,theta_obs,5,Q5
EKTAb.ST,2010,0.5488510035964814,0.5100717185673436,0.8729859867813643,0.9960550215825352,0.0452265899286477,6749.47,Method1_Raw,theta_obs,5,Q5
ENSG.CO,2010,0.4036912293477765,0.351813733122265,0.4970947424914944,0.8558697902781913,0.0675691676069609,33.89,Method1_Raw,theta_obs,5,Q5
EQNR.OL,2010,0.5921456340758953,0.5498527957744492,0.9244924038309984,0.9984541167091324,0.0450183953125172,461716.1,Method1_Raw,theta_obs,5,Q5
EXL1V.HE,2010,0.3642705632806977,0.3129429944529876,0.4234629469328739,0.7898185048424514,0.07351615497201,491.48,Method1_Raw,theta_obs,5,Q5
GLA1V.HE,2010,0.4838253275109169,0.3967171570270061,0.5771249706921701,0.8701782980900421,0.0802736723941341,543.38,Method1_Raw,theta_obs,5,Q5
GMAB.CO,2010,0.3533682769303109,0.1447689875573509,0.3140189790493224,0.5000055824902336,0.3826209318855625,4105.21,Method1_Raw,theta_obs,5,Q5
GYLDb.CO,2010,0.8382052031569716,0.7823327727904069,0.9996057484870752,0.9999996944000892,0.0417677225839268,905.24,Method1_Raw,theta_obs,5,Q5
HHDC.CO,2010,0.3648312145438205,0.3571876459365841,0.5195992140114192,0.9958595047782928,0.0256467833746986,710.87,Method1_Raw,theta_obs,5,Q5
HLUNa.CO,2010,0.7069144540488433,0.3849038230179691,0.5371924628825739,0.7605057864954209,0.1576825849166924,20715.7,Method1_Raw,theta_obs,5,Q5
HMb.ST,2010,0.5423572128428505,0.3721296327101586,0.5259521070547685,0.7832732752347076,0.1174614535634439,245100.69,Method1_Raw,theta_obs,5,Q5
JBTM.IC,2010,1.273664218082283,1.252101310294735,1.0,1.0,0.0198772422136484,2720.97,Method1_Raw,theta_obs,5,Q5
KABEb.ST,2010,0.3603993245845307,0.2699539014186429,0.3827590066593103,0.6730445282399673,0.110304923594088,475.76,Method1_Raw,theta_obs,5,Q5
KCRA.HE,2010,0.9221153077271635,0.79090451317207,0.9908701610835332,0.999753534418078,0.0635996911902181,9560.22,Method1_Raw,theta_obs,5,Q5
KELAS.HE,2010,0.4791907514450866,0.3096417757933735,0.4447606763481704,0.7003485726156555,0.134743744275185,90.41,Method1_Raw,theta_obs,5,Q5
KEMIRA.HE,2010,0.972145651428208,0.7589399907973984,0.9615366071777716,0.9962934690765376,0.0830598021722801,9397.73,Method1_Raw,theta_obs,5,Q5
KNEBV.HE,2010,0.9629155791480936,0.4770276824540196,0.6389255596436427,0.8300602176242511,0.1672373371019342,54559.04,Method1_Raw,theta_obs,5,Q5
KOG.OL,2010,0.4476650563607085,0.3721375390621654,0.5343701182506779,0.850254761886215,0.0782395481441611,9564.11,Method1_Raw,theta_obs,5,Q5
MEDI.OL,2010,0.363345564022956,0.3072314641530447,0.4166753729170296,0.771290482028495,0.0780016849233787,424.38,Method1_Raw,theta_obs,5,Q5
MEKKO.HE,2010,0.90460314453495,0.7628053524259761,0.9822031745543164,0.9992409884545684,0.0675346302010825,659.31,Method1_Raw,theta_obs,5,Q5
MEKO.ST,2010,0.3568597666229371,0.3236104973143925,0.4310494057980706,0.8528465699452076,0.05763626194239,3871.33,Method1_Raw,theta_obs,5,Q5
NCCb.ST,2010,0.3686526289662016,0.3518091015904376,0.4952053208111406,0.9596697581539056,0.0385016938988017,6765.32,Method1_Raw,theta_obs,5,Q5
NOD.OL,2010,0.5507109394263173,0.2486438454854637,0.3923798881742084,0.6069084576149996,0.2170694476870162,1771.73,Method1_Raw,theta_obs,5,Q5
NOKIA.HE,2010,0.6786250004802757,0.5424597972875108,0.7987288911044419,0.96073772797962,0.0814730319512991,259606.99,Method1_Raw,theta_obs,5,Q5
NOVOb.CO,2010,0.9371919327420584,0.8969125883699567,0.9999999537952716,0.999999999999926,0.0327620722940152,189691.85,Method1_Raw,theta_obs,5,Q5
NSISb.CO,2010,0.4862634277512758,0.4757632253709398,0.9434198019507786,0.999990629999976,0.0246277066938701,32659.51,Method1_Raw,theta_obs,5,Q5
OLVAS.HE,2010,0.3713705867193542,0.3506912774992881,0.4922362313202445,0.9425356505348336,0.0427621102921359,1870.4,Method1_Raw,theta_obs,5,Q5
ORNAV.HE,2010,0.6894382479090125,0.5587327275426157,0.8255509855116605,0.9704200388603916,0.078345332878009,17349.11,Method1_Raw,theta_obs,5,Q5
PON1V.HE,2010,0.4586563569014027,0.2857745534539441,0.4180857339015301,0.667225732859525,0.1452630325408496,1618.62,Method1_Raw,theta_obs,5,Q5
PRSO.OL,2010,0.7140259536392655,0.5451222847325157,0.7839923653837402,0.9494345545848834,0.0904589942491297,6624.06,Method1_Raw,theta_obs,5,Q5
QPR1V.HE,2010,0.828651685393259,0.5420311592577669,0.7414333374175026,0.9135650973302843,0.1182639420836796,97.04,Method1_Raw,theta_obs,5,Q5
RAYb.ST,2010,0.3608343919235142,0.1440930982461718,0.3141017660315193,0.4993812189199117,0.3945339120800502,522.65,Method1_Raw,theta_obs,5,Q5
SECUb.ST,2010,0.3786019128002943,0.294258786814747,0.410337290254265,0.7172213117097578,0.0990311107658666,19719.29,Method1_Raw,theta_obs,5,Q5
SOBIV.ST,2010,0.6010268966525362,0.4876066130902394,0.7273480047485125,0.9386012067124654,0.0796443111002364,3400.74,Method1_Raw,theta_obs,5,Q5
SSH1V.HE,2010,0.4965967873672747,0.1711235272232795,0.3340569214252451,0.5247425270379884,0.3478513655569936,179.57,Method1_Raw,theta_obs,5,Q5
STZEb.ST,2010,0.3706274292059967,0.1377691065289547,0.3117763458738987,0.4936444011718985,0.4624391068887193,67.27,Method1_Raw,theta_obs,5,Q5
TEL2b.ST,2010,0.8848960477682938,0.8385545583303924,0.999991509140335,0.999999999609886,0.0365309097389962,24239.04,Method1_Raw,theta_obs,5,Q5
TGS.OL,2010,0.5017407853469856,0.2545170342792161,0.3941751503792688,0.6173274544421731,0.1921972872732877,10905.73,Method1_Raw,theta_obs,5,Q5
TIETOS.ST,2010,0.8624278559282009,0.8136279808749424,0.9999553188800232,0.9999999937149766,0.0381503383875924,8661.54,Method1_Raw,theta_obs,5,Q5
VAIAS.HE,2010,0.3618478246332036,0.3243127267624548,0.4359489379518988,0.841605600817245,0.0611355045206351,2895.74,Method1_Raw,theta_obs,5,Q5
WALLb.ST,2010,3.711745072899594,1.3018802477068476,0.9941340115183456,0.9989436450269832,0.2056810450575331,5547.22,Method1_Raw,theta_obs,5,Q5
WISE.ST,2010,0.385141436120609,0.2391015703807051,0.367873660807776,0.6098625348228243,0.1566314459853253,37.32,Method1_Raw,theta_obs,5,Q5
WITH.HE,2010,1.0959851760345898,0.5244854371043525,0.6871776819196704,0.8603209010454562,0.1705371856410692,1445.71,Method1_Raw,theta_obs,5,Q5
WRT1V.HE,2010,0.4092108138108777,0.3715928360996716,0.5444420294998316,0.9160853428021104,0.0552754235280819,22959.59,Method1_Raw,theta_obs,5,Q5
WUF1V.HE,2010,0.865983524211372,0.4704043726588231,0.637220160792383,0.8353703079848519,0.1522973470225286,175.37,Method1_Raw,theta_obs,5,Q5
YAR.OL,2010,0.4708103800713716,0.3981670920765737,0.5855910175767416,0.8886479206161817,0.0731183464457379,73273.9,Method1_Raw,theta_obs,5,Q5
AAB.CO,2010,-0.5286506469500928,-0.6995182646108526,4.4285396726406745e-06,0.0001830032669258,0.0867654553434384,46.67,Method2_PostMean,theta_post_mean,1,Q1
ABB.ST,2010,-1.3306413948688984,-1.58317585219323,0.0,0.0,0.0664036007230479,244254.6,Method2_PostMean,theta_post_mean,1,Q1
ACG1V.HE,2010,-1.2423343224530168,-1.528784066400001,0.0,1.2212453270876722e-15,0.074648683074843,53.81,Method2_PostMean,theta_post_mean,1,Q1
ACTI.ST,2010,-0.1178012186332962,-0.1932042118687809,0.0183887310026499,0.0982565028117794,0.0998770451172638,5221.41,Method2_PostMean,theta_post_mean,1,Q1
