Ticker,ExDate,DPS_UNADJUSTED,DPS_ADJUSTED_GROSS,AdjustmentFactor,DPS_LOCAL,Currency,AdjustmentBasis,SplitFallbackSource,SplitFallbackEventCount,SplitFallbackEvents,InstrumentCurrency
TIETO.HE,2013-03-26,0.83,,1.0,0.83,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2014-03-21,0.9,,1.0,0.9,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2015-03-20,1.0,,1.0,1.0,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2015-03-20,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2016-03-23,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2016-03-23,1.1,,1.0,1.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2017-03-24,0.22,,1.0,0.22,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2017-03-24,1.15,,1.0,1.15,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2018-03-23,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2018-03-23,1.2,,1.0,1.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2019-03-22,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2019-03-22,1.25,,1.0,1.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2020-07-24,0.3175,,1.0,0.3175,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2020-09-25,0.3175,,1.0,0.3175,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2021-03-26,0.66,,1.0,0.66,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2021-09-24,0.66,,1.0,0.66,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2022-03-25,0.7,,1.0,0.7,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2022-09-23,0.7,,1.0,0.7,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2023-03-24,0.725,,1.0,0.725,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2023-09-22,0.725,,1.0,0.725,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2024-03-14,0.735,,1.0,0.735,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2024-09-20,0.735,,1.0,0.735,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2025-03-26,0.67,,1.0,0.67,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2025-03-26,0.08,,1.0,0.08,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2025-09-22,0.67,,1.0,0.67,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2025-09-22,0.08,,1.0,0.08,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2026-03-25,0.44,,1.0,0.44,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETO.HE,2026-09-22,0.44,,1.0,0.44,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TIETOS.ST,2004-03-19,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2004-11-26,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2005-03-18,1.0,,1.0,1.0,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2006-03-24,0.85,,1.0,0.85,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2007-03-23,0.66,,1.0,0.66,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2007-03-23,0.54,,1.0,0.54,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2008-03-28,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2009-03-27,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2010-03-26,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2011-03-25,0.7,,1.0,0.7,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2012-03-23,0.75,,1.0,0.75,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2013-03-26,0.83,,1.0,0.83,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2014-03-21,0.9,,1.0,0.9,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2015-03-20,0.3,,1.0,0.3,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2015-03-20,1.0,,1.0,1.0,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2016-03-23,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2016-03-23,1.1,,1.0,1.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2017-03-24,0.22,,1.0,0.22,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2017-03-24,1.15,,1.0,1.15,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2018-03-23,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2018-03-23,1.2,,1.0,1.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2019-03-22,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2019-03-22,1.25,,1.0,1.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2020-07-24,0.3175,,1.0,0.3175,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2020-09-25,0.3175,,1.0,0.3175,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2021-03-26,0.66,,1.0,0.66,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2021-09-24,0.66,,1.0,0.66,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2022-03-25,0.7,,1.0,0.7,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2022-09-23,0.7,,1.0,0.7,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2023-03-24,0.725,,1.0,0.725,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2023-09-22,0.725,,1.0,0.725,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2024-03-14,0.735,,1.0,0.735,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2024-09-20,0.735,,1.0,0.735,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2025-03-26,0.67,,1.0,0.67,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2025-03-26,0.08,,1.0,0.08,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2025-09-22,0.67,,1.0,0.67,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2025-09-22,0.08,,1.0,0.08,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2026-03-25,0.44,,1.0,0.44,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIETOS.ST,2026-09-22,0.44,,1.0,0.44,EUR,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TIV.CO,2004-06-16,10.0,,0.1,1.0,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2005-06-17,10.0,,0.1,1.0,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2006-06-16,25.0,,0.1,2.5,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2007-06-15,16.44,,0.1,1.6440000000000001,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2008-06-25,9.0,,0.1,0.9,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2009-05-01,14.75,,0.1,1.475,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2010-04-27,6.87,,0.1,0.687,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2011-04-27,2.62,,0.1,0.262,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2012-05-01,10.71,,0.1,1.0710000000000002,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2013-05-01,13.7,,0.1,1.37,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2014-05-01,16.2,,0.1,1.62,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2015-04-28,19.5,,0.1,1.9500000000000002,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2016-04-19,19.24,,0.1,1.924,DKK,yahoo_split_events,yahoo,1,2016-04-25:10,DKK
TIV.CO,2017-04-24,3.29,,1.0,3.29,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TIV.CO,2018-04-24,3.43,,1.0,3.43,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TIV.CO,2019-04-24,4.12,,1.0,4.12,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TIV.CO,2023-04-28,2.84,,1.0,2.84,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TIV.CO,2024-04-24,3.77,,1.0,3.77,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TIV.CO,2025-04-25,5.4,,1.0,5.4,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TIV.CO,2026-04-29,5.5,,1.0,5.5,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TLT1V.HE,2004-03-17,0.08,,1.0,0.08,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2005-04-06,0.12,,1.0,0.12,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2006-04-05,0.16,,1.0,0.16,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2007-04-04,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2008-04-02,0.24,,1.0,0.24,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2009-04-08,0.12,,1.0,0.12,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2010-04-12,0.08,,1.0,0.08,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2011-04-11,0.12,,1.0,0.12,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2012-04-04,0.14,,1.0,0.14,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2013-04-15,0.17,,1.0,0.17,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2014-04-02,0.19,,1.0,0.19,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2015-04-10,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2016-04-08,0.23,,1.0,0.23,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2017-04-07,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2018-04-06,0.1,,1.0,0.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2019-04-05,0.2,,1.0,0.2,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2020-11-24,0.1,,1.0,0.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2021-04-08,0.12,,1.0,0.12,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2022-04-07,0.14,,1.0,0.14,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2025-06-27,0.03,,1.0,0.03,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2026-06-29,0.05,,1.0,0.05,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TLT1V.HE,2026-12-29,0.03,,1.0,0.03,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2017-03-17,0.2,,0.977654,0.1955308,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
TNOM.HE,2018-03-15,0.32,,0.974902,0.31196864,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,EUR
TNOM.HE,2019-02-27,0.55,,0.1666666666666666,0.09166666666666663,EUR,yahoo_split_events,yahoo,1,2020-02-26:6,EUR
TNOM.HE,2020-02-26,0.125,,1.0,0.125,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2021-03-04,0.15,,1.0,0.15,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2022-03-04,0.17,,1.0,0.17,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2023-03-17,0.18,,1.0,0.18,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2024-03-18,0.19,,1.0,0.19,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2025-03-20,0.1,,1.0,0.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2025-11-13,0.1,,1.0,0.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TNOM.HE,2026-04-24,0.03,,1.0,0.03,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOIVO.HE,2026-04-10,0.03,,1.0,0.03,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2017-03-27,0.1,,1.0,0.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2017-03-27,0.41,,1.0,0.41,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2018-03-15,0.41,,1.0,0.41,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2019-03-20,0.5,,1.0,0.5,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2020-05-08,0.25,,1.0,0.25,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2020-07-30,0.37,,1.0,0.37,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2021-03-24,0.85,,1.0,0.85,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2022-03-24,0.96,,1.0,0.96,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2023-03-23,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2023-11-21,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2024-04-24,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2024-11-19,0.38,,1.0,0.38,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2025-05-08,0.34,,1.0,0.34,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOKMAN.HE,2026-04-29,0.17,,1.0,0.17,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TOM.OL,2004-04-23,0.3,,0.5,0.15,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2005-04-20,1.5,,0.5,0.75,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2005-04-20,0.3,,0.5,0.15,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2006-05-04,0.35,,0.5,0.175,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2007-04-18,0.4,,0.5,0.2,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2008-04-24,0.45,,0.5,0.225,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2009-04-22,0.5,,0.5,0.25,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2010-04-22,0.55,,0.5,0.275,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2011-04-29,0.6,,0.5,0.3,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2012-04-27,1.05,,0.5,0.525,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2013-04-23,1.25,,0.5,0.625,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2014-04-30,1.35,,0.5,0.675,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2015-04-24,1.45,,0.5,0.725,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2016-04-26,1.75,,0.5,0.875,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2017-04-28,2.1,,0.5,1.05,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2018-04-25,2.35,,0.5,1.175,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2019-05-07,2.0,,0.5,1.0,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2019-05-07,2.5,,0.5,1.25,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2020-10-26,2.75,,0.5,1.375,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2021-05-05,3.0,,0.5,1.5,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2022-04-29,2.7,,0.5,1.35,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2022-04-29,3.3,,0.5,1.65,NOK,yahoo_split_events,yahoo,1,2022-05-27:2,NOK
TOM.OL,2023-04-28,1.8,,1.0,1.8,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
TOM.OL,2024-04-26,1.95,,1.0,1.95,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
TOM.OL,2025-05-07,2.15,,1.0,2.15,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
TOM.OL,2026-04-24,2.15,,1.0,2.15,NOK,yahoo_no_later_split_verified_1,yahoo,0,,NOK
TRAD.ST,2007-05-25,2.5,,1.0,2.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRAD.ST,2007-05-25,2.5,,1.0,2.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRAD.ST,2008-05-07,2.75,,1.0,2.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRAD.ST,2012-05-09,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRAD.ST,2012-05-09,1.0,,1.0,1.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRAD.ST,2014-05-07,0.25,,1.0,0.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2004-04-23,4.5,,1.0,4.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2005-04-27,5.0,,1.0,5.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2006-04-26,5.5,,1.0,5.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2007-04-26,6.0,,1.0,6.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2008-04-29,6.5,,1.0,6.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2010-04-21,0.5,,1.0,0.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2011-04-21,1.75,,1.0,1.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2012-04-20,2.5,,1.0,2.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2013-04-25,3.0,,1.0,3.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2014-04-24,3.25,,1.0,3.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2015-04-24,3.75,,1.0,3.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2016-04-22,4.0,,1.0,4.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2017-04-28,4.25,,1.0,4.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2018-04-26,4.5,,1.0,4.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2019-03-28,4.75,,1.0,4.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2021-04-23,5.0,,1.0,5.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2022-04-28,5.5,,1.0,5.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2023-04-28,6.0,,1.0,6.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2024-04-25,6.75,,1.0,6.75,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2025-04-25,7.5,,1.0,7.5,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRELb.ST,2026-04-24,8.0,,1.0,8.0,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRH1V.HE,2008-04-02,0.04,,50.0,2.0,EUR,yahoo_split_events,yahoo,2,2019-07-02:0.2;2022-04-04:0.1,EUR
TRH1V.HE,2009-03-25,0.05,,50.0,2.5,EUR,yahoo_split_events,yahoo,2,2019-07-02:0.2;2022-04-04:0.1,EUR
TRH1V.HE,2019-12-17,0.01,,10.0,0.1,EUR,yahoo_split_events,yahoo,1,2022-04-04:0.1,EUR
TRH1V.HE,2021-04-01,0.02,,10.0,0.2,EUR,yahoo_split_events,yahoo,1,2022-04-04:0.1,EUR
TRH1V.HE,2021-07-22,0.02,,10.0,0.2,EUR,yahoo_split_events,yahoo,1,2022-04-04:0.1,EUR
TRH1V.HE,2021-12-07,0.01,,10.0,0.1,EUR,yahoo_split_events,yahoo,1,2022-04-04:0.1,EUR
TRH1V.HE,2022-04-06,0.6,,1.0,0.6,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TRH1V.HE,2022-12-14,0.1,,1.0,0.1,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TRH1V.HE,2023-04-18,0.26,,1.0,0.26,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TRH1V.HE,2023-12-13,0.21,,1.0,0.21,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TRH1V.HE,2025-03-27,0.05,,1.0,0.05,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TRH1V.HE,2026-03-31,0.12,,1.0,0.12,EUR,yahoo_no_later_split_verified_1,yahoo,0,,EUR
TRIANb.ST,2018-05-04,1.0,,0.0625,0.0625,SEK,yahoo_split_events,yahoo,2,2022-05-13:4;2022-05-25:4,SEK
TRIANb.ST,2019-05-08,1.15,,0.0625,0.071875,SEK,yahoo_split_events,yahoo,2,2022-05-13:4;2022-05-25:4,SEK
TRIANb.ST,2021-05-05,1.8,,0.0625,0.1125,SEK,yahoo_split_events,yahoo,2,2022-05-13:4;2022-05-25:4,SEK
TRIANb.ST,2022-05-13,2.0,,0.25,0.5,SEK,yahoo_split_events,yahoo,1,2022-05-25:4,SEK
TRIANb.ST,2026-05-22,0.25,,1.0,0.25,SEK,yahoo_no_later_split_verified_1,yahoo,0,,SEK
TRIFOR.CO,2022-04-21,2.82,,1.0,2.82,DKK,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRIFOR.CO,2023-04-13,0.14,,1.0,0.14,EUR,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRIFOR.CO,2024-04-22,0.1,,0.993442,0.09934420000000001,EUR,TR.DivUnadjustedGross_x_TR.DivAdjustmentFactor,,0,,DKK
TRMDa.CO,2004-04-21,12.0,,750.0,9000.0,DKK,yahoo_split_events,yahoo,2,2007-05-23:2;2015-09-24:0.000666667,DKK
TRMDa.CO,2005-04-20,15.0,,750.0,11250.0,DKK,yahoo_split_events,yahoo,2,2007-05-23:2;2015-09-24:0.000666667,DKK
TRMDa.CO,2006-04-20,23.0,,750.0,17250.0,DKK,yahoo_split_events,yahoo,2,2007-05-23:2;2015-09-24:0.000666667,DKK
TRMDa.CO,2007-04-18,11.5,,750.0,8625.0,DKK,yahoo_split_events,yahoo,2,2007-05-23:2;2015-09-24:0.000666667,DKK
TRMDa.CO,2007-09-03,27.5,,1500.0,41250.0,DKK,yahoo_split_events,yahoo,1,2015-09-24:0.000666667,DKK
TRMDa.CO,2008-12-19,4.5,,1500.0,6750.0,DKK,yahoo_split_events,yahoo,1,2015-09-24:0.000666667,DKK
TRMDa.CO,2009-04-23,4.0,,1500.0,6000.0,DKK,yahoo_split_events,yahoo,1,2015-09-24:0.000666667,DKK
TRMDa.CO,2016-08-24,0.4,,1.0,0.4,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2017-08-24,0.02,,1.0,0.02,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2020-04-17,0.1,,1.0,0.1,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2020-08-26,0.85,,1.0,0.85,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2022-08-31,0.58,,1.0,0.58,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2022-11-22,1.46,,1.0,1.46,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2023-03-24,2.59,,1.0,2.59,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2023-05-22,1.46,,1.0,1.46,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2023-08-28,1.5,,1.0,1.5,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
TRMDa.CO,2023-11-21,1.46,,1.0,1.46,USD,yahoo_no_later_split_verified_1,yahoo,0,,DKK
