Year,Ticker,CompanyName,Industry,Sector,ACT,CHE,LCT,STD,TXP,PPEGT,AT,OANCF,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF,d_ACT,d_CHE,d_LCT,d_STD,d_TXP,WCA,AT_lag,AvgAT,WCA_scaled,CFO,CFO_lag1,dREV,CFO_lag1_scaled,CFO_scaled,dREV_scaled,PPE_scaled,CFO_lead1,CFO_lead1_scaled,usable,sector_idx,firm_idx_x,FiscalYear,ForecastDate,ForecastCutoffDate,ForecastWindowStart,cfo_forecast,forecast_timing_valid,has_analyst_cfo_forecast,CFO_lead1_analyst_scaled,firm_idx_y,sigma_mean,sigma_median,sigma_std,sigma_q05,sigma_q95,n_draws,sigma_measure,sigma_scale_mean,sigma_scale_median,sigma_scale_std,sigma_scale_q05,sigma_scale_q95,sigma_scale_n_draws,sigma_acc,sigma_acc_measure
2021,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,3587.8,313.35,2272.32,617.08,86.42,4159.9,6830.23,1021.31,8754.17,5715.92,2325.21,0.0,27.74,3245.47,24.65,12970.11,0.2095641750149841,-389.9499999999998,-83.65999999999997,-481.64999999999964,-487.2399999999999,-26.849999999999994,-338.73000000000013,7453.0,7141.615,-0.04743044815493416,1021.31,803.86,266.28000000000065,0.11255997417950982,0.1430082691380031,0.037285683980444295,0.5824872945405206,230.71,0.03230501784260283,True,5,553,2021.0,2021-06-16,2021-06-30,2021-06-10,885.746923234487,True,True,0.12402613739812171,553,0.06381264831998511,0.05805868194926621,0.027954397975898326,0.030894654969282818,0.1155696623192943,8000,student_t_residual_sd,0.029575384094648577,0.027674293174259672,0.011108102824681804,0.015172118317933891,0.05031962820040274,8000,0.06381264831998511,student_t_residual_sd
2022,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,4624.99,320.43,2969.1,991.73,137.94,4437.06,8082.33,230.71,9450.78,6198.11,2442.81,0.0,27.76,3639.45,36.63,12381.63,0.2127538029640271,1037.1899999999996,7.079999999999984,696.7799999999997,374.65,51.519999999999996,759.4999999999999,6830.23,7456.28,0.10186044515495661,230.71,1021.31,696.6100000000006,0.1369731286915191,0.030941702833048118,0.09342594430466675,0.5950769016185016,567.08,0.07605401084723214,True,5,553,2022.0,2022-06-15,2022-06-30,2022-06-08,803.277988934326,True,True,0.10773173605797073,553,0.052533732430077605,0.04799404529388623,0.022629852139458242,0.02541650320463717,0.09569999820022465,8000,student_t_residual_sd,0.027165201977248706,0.025154085714151314,0.010960921954433595,0.013580168467465755,0.04771296627896018,8000,0.052533732430077605,student_t_residual_sd
2023,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5856.6,352.5,3557.64,1105.82,167.28,5239.24,9990.12,567.08,11634.74,7673.8,2795.82,0.0,71.31,5460.86,7.05,19176.51,0.2000416978333585,1231.6100000000006,32.06999999999999,588.54,114.08999999999992,29.340000000000003,754.4300000000006,8082.33,9036.225,0.08348951027669194,567.08,230.71,2183.959999999999,0.025531679434719696,0.0627562948023096,0.24168942229747478,0.5798040664104755,1336.83,0.14794120332329042,True,5,553,2023.0,2023-06-19,2023-06-30,2023-06-08,1136.65296313579,True,True,0.1257884750695993,553,0.06413392102995431,0.059235479979595704,0.02471309546828545,0.03269196474051089,0.11045744469077788,8000,student_t_residual_sd,0.036799610292501624,0.034213581775372225,0.013706318661986358,0.018943627328763264,0.06259243480339581,8000,0.06413392102995431,student_t_residual_sd
2024,SYSR.ST,Systemair AB,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Industrials,5554.47,417.52,3216.93,614.64,189.87,5496.42,9868.87,1336.83,12290.01,8070.24,3051.5,0.0,97.16,5689.41,8.36,15721.34,0.1879875811062925,-302.1300000000001,65.01999999999998,-340.71000000000004,-491.17999999999995,22.590000000000003,-495.03,9990.12,9929.495,-0.04985449914623049,1336.83,567.08,655.2700000000004,0.05711065869915841,0.13463222449882897,0.06599227855998722,0.5535447673824297,,,True,5,553,2024.0,2024-06-10,2024-06-30,2024-06-04,1120.51853279275,True,True,0.11284748446852029,553,0.06330451869439135,0.05955804864154057,0.02177565351605302,0.03484422723559973,0.1036599025307405,8000,student_t_residual_sd,0.040569055517616796,0.03837919527822634,0.013700206227383414,0.02250370046649527,0.06572222957906829,8000,0.06330451869439135,student_t_residual_sd
2013,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,34830.0,11978.0,44362.0,7264.0,2566.0,49547.0,180971.0,36990.0,99138.0,26575.0,51502.0,342.0,2014.0,73365.0,3672.0,213427.18,0.2516842556174306,4889.0,3173.0,429.0,-2982.0,-1130.0,-2825.0,167868.0,174419.5,-0.016196583524204576,36990.0,24002.0,-2580.0,0.137610760264764,0.21207491134878842,-0.014791924068123116,0.28406800845089,33851.0,0.1940780703992386,True,0,558,2013.0,2014-06-25,2014-06-30,2014-02-12,30567.4,True,True,0.17525219370540565,558,0.019673527082757637,0.01769407169663266,0.009333875335985628,0.009536577616720113,0.0361566090067735,8000,student_t_residual_sd,0.013759026645953642,0.012415014031063218,0.0063476134700250495,0.006808060982447341,0.025215283857958022,8000,0.019673527082757637,student_t_residual_sd
2014,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,38035.0,12350.0,52605.0,7434.0,2684.0,59562.0,193755.0,33851.0,111443.0,30830.0,58653.0,530.0,1803.0,63755.0,4750.0,221375.35,0.3019779578132983,3205.0,372.0,8243.0,170.0,118.0,-5122.0,180971.0,187363.0,-0.02733730779289401,33851.0,36990.0,12305.0,0.19742425131963087,0.18067067670778114,0.06567465294641951,0.3178962762124859,37107.0,0.1980487075890117,True,0,558,2014.0,2015-06-11,2015-06-30,2015-02-11,32965.3125,True,True,0.17594355609165097,558,0.023938252120592328,0.021486252298525646,0.011050603607047054,0.011415437738394015,0.04422805674896517,8000,student_t_residual_sd,0.017967627716840184,0.016186693535385002,0.008243593503007143,0.008548200097965121,0.0329734544101253,8000,0.023938252120592328,student_t_residual_sd
2015,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,42313.0,13956.0,64978.0,12566.0,3392.0,69211.0,204909.0,37107.0,128175.0,35147.0,68121.0,511.0,2309.0,58467.0,4660.0,216699.44,0.366071570009663,4278.0,1606.0,12373.0,5132.0,708.0,-3861.0,193755.0,199332.0,-0.019369694780567093,37107.0,33851.0,16732.0,0.16982220616860313,0.1861567635903919,0.083940360805089,0.34721469708827485,39778.0,0.1995565187727008,True,0,558,2015.0,2016-06-09,2016-06-30,2016-02-10,37368.4,True,True,0.18746814359962274,558,0.027187152497313113,0.02444970224760951,0.012747030771769748,0.012764796998826178,0.05134226552770499,8000,student_t_residual_sd,0.0180664881568578,0.016295921712045348,0.008268251470764664,0.008553119297270794,0.03365635034019159,8000,0.027187152497313113,student_t_residual_sd
2016,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,52991.0,23085.0,77618.0,25905.0,3439.0,72016.0,206319.0,39778.0,125395.0,32547.0,67911.0,0.0,2229.0,50879.0,4517.0,188497.83,0.4099212939562423,10678.0,9129.0,12640.0,13339.0,47.0,2295.0,204909.0,205614.0,0.011161691324520703,39778.0,37107.0,-2780.0,0.18046922874901514,0.19345958932757498,-0.013520480122948826,0.3502485239331952,40723.0,0.19805557987296585,True,0,558,2016.0,2017-06-29,2017-06-30,2017-02-02,36275.13333,True,True,0.1764234601243106,558,0.03707780282935199,0.032952221605394044,0.018086715320064863,0.01713015350005032,0.06995254166411972,8000,student_t_residual_sd,0.02113838409967374,0.019080751651723266,0.00930764072384441,0.010133496489165663,0.03877837383500959,8000,0.03707780282935199,student_t_residual_sd
2017,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,53468.0,22546.0,76683.0,22625.0,4438.0,75557.0,201765.0,40723.0,112069.0,26928.0,61230.0,512.0,2600.0,57496.0,4839.0,257029.21,0.3500922435229004,477.0,-539.0,-935.0,-3280.0,999.0,-330.0,206319.0,204042.0,-0.0016173140823948012,40723.0,39778.0,-13326.0,0.19495005930151635,0.1995814587192833,-0.06531008321816097,0.3703012124954666,36394.0,0.1783652385293224,True,0,558,2017.0,2018-06-28,2018-06-30,2018-01-31,37554.27273,True,True,0.18405167921310317,558,0.037409826468771855,0.03327535776317303,0.018831468196642807,0.016653822202820693,0.07132887783028903,8000,student_t_residual_sd,0.02058579688112839,0.018635919339692292,0.009453831191508399,0.009591266381084991,0.03835436911393277,8000,0.037409826468771855,student_t_residual_sd
2018,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,44264.0,18492.0,67456.0,15686.0,5541.0,73361.0,191272.0,36394.0,105923.0,23939.0,61049.0,372.0,2130.0,49446.0,5009.0,246469.22,0.3521623358736571,-9204.0,-4054.0,-9227.0,-6939.0,1103.0,-1759.0,201765.0,196518.5,-0.008950811246778293,36394.0,40723.0,-6146.0,0.20722222080872793,0.18519376038388244,-0.031274409279533476,0.3733032767907347,34222.0,0.1741413658256093,True,0,558,2018.0,2019-06-21,2019-06-30,2019-01-30,35929.22222,True,True,0.18282870172528287,558,0.04235142705211007,0.03760503351133117,0.020949293000183777,0.019359834452352124,0.08040232433744461,8000,student_t_residual_sd,0.021965252209461484,0.019820155639343563,0.00973976699198964,0.010728341547702188,0.040486746431302026,8000,0.04235142705211007,student_t_residual_sd
2019,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,46858.0,13867.0,73032.0,14761.0,4863.0,83179.0,248899.0,34222.0,113666.0,27912.0,60745.0,280.0,4561.0,38054.0,5286.0,227115.02,0.478264882325796,2594.0,-4625.0,5576.0,-925.0,-678.0,40.0,191272.0,220085.5,0.00018174754811198376,34222.0,36394.0,7743.0,0.16536300664968842,0.1554941147872077,0.03518178162577725,0.3779394826101674,43820.0,0.1991044389566782,True,0,558,2019.0,2020-06-16,2020-06-30,2020-01-29,41622.54546,True,True,0.18911988958836454,558,0.04400647917482113,0.03855891056444334,0.027397769085765713,0.019996831026370954,0.08317859513535555,8000,student_t_residual_sd,0.022429932388821794,0.020367772527131553,0.009760768549356506,0.010860655978484145,0.041153025181877315,8000,0.04400647917482113,student_t_residual_sd
2020,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,50065.0,20577.0,60536.0,7296.0,3988.0,79367.0,256529.0,43820.0,115839.0,29037.0,65997.0,0.0,2931.0,38324.0,5594.0,204180.93,0.4069857461633043,3207.0,6710.0,-12496.0,-7465.0,-875.0,653.0,248899.0,252714.0,0.002583948653418489,43820.0,34222.0,2173.0,0.1354179032424005,0.1733975957010692,0.00859865302278465,0.31405858005492376,42272.0,0.16727209414595154,True,0,558,2020.0,2021-06-29,2021-06-30,2021-02-02,39171.33333,True,True,0.15500262482490088,558,0.03997678444544856,0.0349882215226222,0.02269095899001906,0.01860857803700631,0.07662681958192194,8000,student_t_residual_sd,0.019733968381660135,0.017774702152934294,0.008729551137704692,0.009888122839940963,0.03643070486795875,8000,0.03997678444544856,student_t_residual_sd
2021,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,43843.0,15223.0,62167.0,9276.0,5149.0,72767.0,225740.0,42272.0,97153.0,25591.0,54078.0,187.0,2485.0,26294.0,5206.0,193964.88,0.4820952380952381,-6222.0,-5354.0,1631.0,1980.0,1161.0,642.0,256529.0,241134.5,0.002662414544579892,42272.0,43820.0,-18686.0,0.18172430738861506,0.17530465362691774,-0.07749202208725836,0.30176934449446263,39222.0,0.16265611100858648,True,0,558,2021.0,2022-06-30,2022-06-30,2022-02-02,39341.06533,True,True,0.1631498824514949,558,0.034460348450503615,0.030118841502661784,0.018354999085731016,0.0151782474860639,0.06847565446112716,8000,student_t_residual_sd,0.015965394034371354,0.01425482681937094,0.007622144775348822,0.00734807289725172,0.029961468038210128,8000,0.034460348450503615,student_t_residual_sd
2022,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,32182.0,9929.0,53777.0,9169.0,2487.0,65659.0,239249.0,39222.0,76877.0,17819.0,43359.0,177.0,1838.0,60139.0,4237.0,128190.36,0.2180626320367839,-11661.0,-5294.0,-8390.0,-107.0,-2662.0,-746.0,225740.0,232494.5,-0.003208678054749682,39222.0,42272.0,-20276.0,0.1818193548664592,0.16870076496433248,-0.08721066519853157,0.28241098176516005,29120.0,0.12525027473768197,True,0,558,2022.0,2023-06-29,2023-06-30,2023-02-02,29344.25,True,True,0.12621481368376455,558,0.02652472449700749,0.023485293852759593,0.014030567022936126,0.011693038726527476,0.05199226766467819,8000,student_t_residual_sd,0.013704418133694394,0.012256664069093828,0.0068628926590031235,0.0062201482089070965,0.025961407470863347,8000,0.02652472449700749,student_t_residual_sd
2023,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,39756.0,19556.0,45990.0,11789.0,2082.0,51631.0,218376.0,29120.0,80452.0,19056.0,44492.0,143.0,3410.0,64483.0,5951.0,163176.81,0.1936138796603912,7574.0,9627.0,-7787.0,2620.0,-405.0,7949.0,239249.0,228812.5,0.03474023490849495,29120.0,39222.0,3575.0,0.17141546025676044,0.12726577437858508,0.015624146408085222,0.22564763725757989,31481.0,0.13758426659382683,True,0,558,2023.0,2024-06-26,2024-06-30,2024-02-07,31168.65,True,True,0.13621917508877357,558,0.026154265542228276,0.023299310404999836,0.012606608471019666,0.012233087336838486,0.04914271178666679,8000,student_t_residual_sd,0.014974468541561122,0.013472566203202762,0.0069421830187339165,0.007152447879155035,0.0277518304373675,8000,0.026154265542228276,student_t_residual_sd
2024,TEL.OL,Telenor ASA,Telecommunications Services,Communication Services,27453.0,10380.0,46384.0,11350.0,1711.0,54678.0,228808.0,31481.0,79928.0,17731.0,44986.0,149.0,3994.0,75855.0,5917.0,173643.61,0.1634544831971824,-12303.0,-9176.0,394.0,-439.0,-371.0,-4331.0,218376.0,223592.0,-0.019370102687037104,31481.0,29120.0,-524.0,0.13023721778954525,0.14079662957529787,-0.0023435543311030806,0.24454363304590504,,,True,0,558,2024.0,2025-06-26,2025-06-30,2025-02-06,31104.96,True,True,0.13911481627249633,558,0.024992337198764907,0.02256749036778808,0.011362986189420447,0.0120855592761995,0.04620459098079293,8000,student_t_residual_sd,0.016019809268863334,0.014469434029590451,0.007222002361102358,0.007781664010080031,0.029671981712346942,8000,0.024992337198764907,student_t_residual_sd
2013,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9256.79,1270.43,10826.92,1446.67,75.4,11071.02,37561.54,5246.34,23246.17,13517.92,7095.61,0.0,0.0,20346.66,1.88,25611.76,0.1293773410770501,-183.5099999999984,-161.71000000000004,-1660.0,-775.5900000000001,59.99000000000001,922.6000000000015,42107.29,39834.415,0.023160877346887144,5246.34,7458.9,-3174.100000000002,0.1872476349909996,0.13170370394544517,-0.07968235506910298,0.277926009456898,4205.27,0.10556876509922389,True,0,559,2013.0,2014-06-25,2014-06-30,2014-02-07,4523.63197258313,True,True,0.11356089885048218,559,0.06371231130171522,0.05874576004189964,0.02498080650164036,0.03358155642427724,0.11115591548674014,8000,student_t_residual_sd,0.04457784529021207,0.04136006424733399,0.016750825119537,0.023839594617652088,0.07564880009195242,8000,0.06371231130171522,student_t_residual_sd
2014,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7541.49,144.73,10261.72,2391.46,278.92,10675.79,38194.38,4205.27,23841.78,13816.38,7179.63,0.0,0.0,21738.82,1.92,33658.27,0.1308957284802633,-1715.300000000001,-1125.7,-565.2000000000007,944.79,203.52,1123.9099999999996,37561.54,37877.96,0.029671872508445534,4205.27,5246.34,595.6100000000006,0.13850640319594826,0.11102155448709489,0.015724447673528368,0.2818470160483828,3374.1,0.08907818689285273,True,0,559,2014.0,2015-06-25,2015-06-30,2015-01-30,4808.33124969613,True,True,0.12694271945205418,559,0.05241156835887453,0.04807590627315025,0.02087346303411441,0.02734163165368436,0.09244586461722461,8000,student_t_residual_sd,0.03932696695937838,0.03623088358494428,0.015503749671142507,0.020599050548500513,0.06861028912292909,8000,0.05241156835887453,student_t_residual_sd
2015,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8292.97,111.98,12487.6,5051.76,88.96,12131.77,37832.23,3374.1,25677.16,15664.83,7659.36,0.0,0.0,18734.54,0.0,33186.86,0.1255952908371382,751.4799999999996,-32.749999999999986,2225.880000000001,2660.3,-189.96000000000004,1028.6899999999987,38194.38,38013.305,0.02706131445292638,3374.1,4205.27,1835.380000000001,0.1106262662507246,0.08876102722454678,0.04828256843228972,0.3191453623935093,4926.47,0.12959857081619186,True,0,559,2015.0,2016-06-24,2016-06-30,2016-01-28,4248.22334842238,True,True,0.11175622189184496,559,0.03165680353707763,0.02845758494892532,0.015693765629890468,0.013284995632011472,0.06181091461287768,8000,student_t_residual_sd,0.02106106006192752,0.019067670858914684,0.010180131462494059,0.008805456478204219,0.040452735135576866,8000,0.03165680353707763,student_t_residual_sd
2016,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,9032.73,243.72,11555.26,2793.75,103.37,13633.03,38385.09,4926.47,20807.65,12176.249999999998,5819.07,0.0,320.12,17519.24,-263.63,29373.11,0.1444289712157381,739.7600000000002,131.74,-932.3400000000001,-2258.01,14.41000000000001,-703.2399999999998,37832.23,38108.66,-0.018453548353576318,4926.47,3374.1,-4869.509999999998,0.08853893052130407,0.12927429093544615,-0.12777961754624798,0.35774099640344215,5550.56,0.14565088355245237,True,0,559,2016.0,2017-06-28,2017-06-30,2017-01-26,5311.97004097161,True,True,0.13939010295748025,559,0.03660934776205017,0.03246434598948318,0.0192000230936033,0.016043323628585897,0.07013762499326984,8000,student_t_residual_sd,0.020862792206064445,0.018878350301303824,0.009578063464722814,0.00949683182499647,0.03883383698128239,8000,0.03660934776205017,student_t_residual_sd
2017,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,8225.31,802.52,7899.1,539.35,344.22,8697.62,39749.67,5550.56,20786.52,11522.35,5965.01,0.0,304.06,17257.14,-114.07,42484.08,0.1747119973260333,-807.4200000000001,558.8,-3656.16,-2254.4,240.85000000000002,276.38999999999965,38385.09,39067.38,0.007074700171856922,5550.56,4926.47,-21.13000000000102,0.1261018783445422,0.14207658665618222,-0.0005408604313880536,0.22263125912206044,4832.18,0.123688355861079,True,0,559,2017.0,2018-06-28,2018-06-30,2018-02-02,5521.52164836993,True,True,0.14133329771205363,559,0.023115608999980036,0.020077201549397815,0.012858029723651687,0.009291485747379308,0.0476505210904342,8000,student_t_residual_sd,0.012746116669899216,0.01130689872311954,0.006676808743866651,0.0052134330823019,0.02563983966818099,8000,0.023115608999980036,student_t_residual_sd
2018,TEL2b.ST,Tele2 AB,Telecommunications Services,Communication Services,7709.29,394.25,14492.49,6251.36,338.62,8970.1,80648.95,4832.18,20391.6,11718.04,5471.79,0.0,323.08000000000004,35456.88,27.32,63112.03,0.0811259659228614,-516.0199999999995,-408.27,6593.389999999999,5712.009999999999,-5.600000000000023,-994.7299999999997,39749.67,60199.31,-0.016523943546861247,4832.18,5550.56,-394.9200000000019,0.09220305016785077,0.08026969079878159,-0.006560208082119245,0.1490066912727073,9041.55,0.15019358195301574,True,0,559,2018.0,2019-06-29,2019-06-30,2019-02-13,7848.90630070571,True,True,0.13038199774558398,559,0.03890891675078694,0.034502912612666095,0.019888648137823473,0.017115692904128274,0.07498817832396497,8000,student_t_residual_sd,0.02021942302007073,0.018315147092970045,0.009423686628926658,0.00931459804156132,0.037663786762604345,8000,0.03890891675078694,student_t_residual_sd
